[Subject]	
[Date]	05/30/2016
[Time]	17:35:24
[Channels]	27
[Rate]	1000.000000
[Type]	Average
[Points]	1351
[Xmin]	-100.00000
[Sweeps]	5047
[Accepted]	79
[Rejected]	4968
[Domain]	Time
[Rows]	Points																									
[Electrode Labels]																											
[FP2]	        [AF4]	        [F2]	        [F4]	        [F6]	        [F8]	        [FC2]	        [FC4]	        [FC6]	        [FT8]	        [C2]	        [C4]	        [C6]	        [T8]	        [CP2]	        [CP4]	        [CP6]	        [TP8]	        [P2]	        [P4]	        [P6]	        [P8]	        [PO4]	        [PO6]	        [PO8]	        [O2]	        [CB2]	
[Electrode XUnits]																											
[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	
[Electrode YUnits]																											
[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	
[Average Data]
-0.52390 	-0.62980 	-0.60565 	-0.50760 	-0.41590 	-0.33175 	-0.44975 	-0.29040 	-0.31950 	-0.11750 	0.05570 	-0.18800 	-0.05105 	-0.42815 	0.45145 	0.31555 	0.04005 	-0.21835 	0.44650 	0.36290 	0.21005 	0.29280 	0.37740 	0.40895 	0.45360 	0.48645 	0.33350 
-0.53860 	-0.63440 	-0.59805 	-0.50035 	-0.39790 	-0.35205 	-0.44155 	-0.28445 	-0.33915 	-0.19345 	0.07130 	-0.19215 	-0.05510 	-0.44965 	0.45100 	0.31380 	0.03650 	-0.28345 	0.43560 	0.35390 	0.19135 	0.26035 	0.33885 	0.36765 	0.42010 	0.45275 	0.31420 
-0.55370 	-0.63640 	-0.59270 	-0.49420 	-0.38040 	-0.38040 	-0.43625 	-0.27930 	-0.36015 	-0.27845 	0.08135 	-0.19840 	-0.06130 	-0.46980 	0.44430 	0.30720 	0.03425 	-0.35350 	0.41985 	0.34245 	0.17235 	0.22245 	0.29990 	0.32540 	0.38450 	0.41910 	0.29740 
-0.56865 	-0.63595 	-0.58965 	-0.48925 	-0.36390 	-0.41525 	-0.43375 	-0.27515 	-0.38265 	-0.36870 	0.08555 	-0.20675 	-0.07005 	-0.48875 	0.43160 	0.29575 	0.03295 	-0.42525 	0.39940 	0.32865 	0.15310 	0.18030 	0.26115 	0.28305 	0.34810 	0.38635 	0.28350 
-0.58265 	-0.63295 	-0.58855 	-0.48555 	-0.34875 	-0.45430 	-0.43390 	-0.27210 	-0.40680 	-0.45950 	0.08460 	-0.21680 	-0.08175 	-0.50685 	0.41350 	0.28010 	0.03260 	-0.49485 	0.37500 	0.31295 	0.13385 	0.13610 	0.22350 	0.24150 	0.31245 	0.35550 	0.27300 
-0.59465 	-0.62760 	-0.58890 	-0.48285 	-0.33500 	-0.49475 	-0.43610 	-0.27000 	-0.43270 	-0.54600 	0.07915 	-0.22775 	-0.09625 	-0.52420 	0.39140 	0.26155 	0.03375 	-0.55850 	0.34785 	0.29625 	0.11545 	0.09235 	0.18785 	0.20230 	0.27915 	0.32780 	0.26620 
-0.60380 	-0.62015 	-0.59020 	-0.48080 	-0.32270 	-0.53330 	-0.43990 	-0.26895 	-0.46010 	-0.62340 	0.07015 	-0.23885 	-0.11335 	-0.54045 	0.36635 	0.24145 	0.03690 	-0.61240 	0.31930 	0.27940 	0.09885 	0.05180 	0.15535 	0.16665 	0.24955 	0.30400 	0.26330 
-0.60920 	-0.61090 	-0.59185 	-0.47915 	-0.31130 	-0.56685 	-0.44455 	-0.26875 	-0.48825 	-0.68740 	0.05855 	-0.24955 	-0.13210 	-0.55440 	0.33985 	0.22120 	0.04250 	-0.65325 	0.29065 	0.26340 	0.08495 	0.01695 	0.12665 	0.13580 	0.22450 	0.28455 	0.26395 
-0.61020 	-0.60025 	-0.59325 	-0.47745 	-0.30035 	-0.59245 	-0.44940 	-0.26930 	-0.51605 	-0.73545 	0.04520 	-0.25945 	-0.15195 	-0.56470 	0.31290 	0.20165 	0.05080 	-0.67805 	0.26290 	0.24870 	0.07435 	-0.01035 	0.10215 	0.11030 	0.20430 	0.26945 	0.26765 
-0.60640 	-0.58875 	-0.59415 	-0.47525 	-0.28970 	-0.60820 	-0.45405 	-0.27035 	-0.54245 	-0.76650 	0.03040 	-0.26860 	-0.17215 	-0.56965 	0.28605 	0.18310 	0.06095 	-0.68505 	0.23660 	0.23550 	0.06695 	-0.02935 	0.08145 	0.09020 	0.18835 	0.25785 	0.27300 
-0.59765 	-0.57680 	-0.59415 	-0.47225 	-0.27925 	-0.61320 	-0.45815 	-0.27170 	-0.56650 	-0.78115 	0.01455 	-0.27710 	-0.19245 	-0.56785 	0.25930 	0.16500 	0.07150 	-0.67335 	0.21175 	0.22340 	0.06195 	-0.04020 	0.06360 	0.07470 	0.17575 	0.24855 	0.27880 
-0.58420 	-0.56495 	-0.59310 	-0.46845 	-0.26935 	-0.60770 	-0.46180 	-0.27315 	-0.58750 	-0.78135 	-0.00255 	-0.28535 	-0.21275 	-0.55825 	0.23235 	0.14640 	0.08050 	-0.64325 	0.18790 	0.21145 	0.05800 	-0.04405 	0.04735 	0.06265 	0.16505 	0.23980 	0.28350 
-0.56645 	-0.55330 	-0.59100 	-0.46370 	-0.26045 	-0.59290 	-0.46510 	-0.27470 	-0.60500 	-0.76925 	-0.02110 	-0.29380 	-0.23345 	-0.54015 	0.20425 	0.12590 	0.08550 	-0.59605 	0.16420 	0.19860 	0.05330 	-0.04260 	0.03125 	0.05260 	0.15485 	0.23005 	0.28585 
-0.54485 	-0.54185 	-0.58770 	-0.45795 	-0.25295 	-0.57030 	-0.46840 	-0.27635 	-0.61860 	-0.74705 	-0.04155 	-0.30300 	-0.25475 	-0.51330 	0.17405 	0.10210 	0.08430 	-0.53400 	0.13970 	0.18370 	0.04590 	-0.03755 	0.01380 	0.04290 	0.14385 	0.21775 	0.28485 
-0.52005 	-0.53010 	-0.58310 	-0.45115 	-0.24690 	-0.54125 	-0.47190 	-0.27835 	-0.62765 	-0.71615 	-0.06425 	-0.31330 	-0.27715 	-0.47785 	0.14090 	0.07375 	0.07500 	-0.45980 	0.11345 	0.16560 	0.03420 	-0.03075 	-0.00640 	0.03205 	0.13115 	0.20150 	0.27970 
-0.49255 	-0.51735 	-0.57680 	-0.44305 	-0.24185 	-0.50685 	-0.47580 	-0.28075 	-0.63130 	-0.67750 	-0.08935 	-0.32485 	-0.30065 	-0.43400 	0.10440 	0.04015 	0.05635 	-0.37665 	0.08485 	0.14370 	0.01700 	-0.02325 	-0.03020 	0.01880 	0.11610 	0.18055 	0.27015 
-0.46260 	-0.50245 	-0.56830 	-0.43330 	-0.23710 	-0.46765 	-0.47995 	-0.28360 	-0.62865 	-0.63150 	-0.11665 	-0.33755 	-0.32520 	-0.38235 	0.06435 	0.00125 	0.02810 	-0.28820 	0.05355 	0.11765 	-0.00625 	-0.01605 	-0.05795 	0.00240 	0.09850 	0.15470 	0.25645 
-0.43055 	-0.48420 	-0.55705 	-0.42150 	-0.23190 	-0.42405 	-0.48395 	-0.28695 	-0.61890 	-0.57820 	-0.14585 	-0.35090 	-0.35075 	-0.32375 	0.02120 	-0.04265 	-0.00960 	-0.19790 	0.01960 	0.08760 	-0.03545 	-0.00950 	-0.08955 	-0.01750 	0.07870 	0.12430 	0.23935 
-0.39660 	-0.46155 	-0.54245 	-0.40760 	-0.22585 	-0.37655 	-0.48735 	-0.29090 	-0.60190 	-0.51770 	-0.17630 	-0.36440 	-0.37685 	-0.25940 	-0.02440 	-0.09050 	-0.05575 	-0.10970 	-0.01655 	0.05415 	-0.06995 	-0.00390 	-0.12440 	-0.04065 	0.05705 	0.09015 	0.21990 
-0.36100 	-0.43375 	-0.52420 	-0.39185 	-0.21870 	-0.32595 	-0.48960 	-0.29565 	-0.57805 	-0.45030 	-0.20735 	-0.37750 	-0.40330 	-0.19125 	-0.07150 	-0.14120 	-0.10900 	-0.02715 	-0.05450 	0.01810 	-0.10860 	0.00075 	-0.16160 	-0.06660 	0.03415 	0.05330 	0.19915 
