[Subject]	
[Date]	05/30/2016
[Time]	17:35:24
[Channels]	27
[Rate]	1000.000000
[Type]	Average
[Points]	1351
[Xmin]	-100.00000
[Sweeps]	5047
[Accepted]	69
[Rejected]	4978
[Domain]	Time
[Rows]	Points																									
[Electrode Labels]																											
[FP2]	        [AF4]	        [F2]	        [F4]	        [F6]	        [F8]	        [FC2]	        [FC4]	        [FC6]	        [FT8]	        [C2]	        [C4]	        [C6]	        [T8]	        [CP2]	        [CP4]	        [CP6]	        [TP8]	        [P2]	        [P4]	        [P6]	        [P8]	        [PO4]	        [PO6]	        [PO8]	        [O2]	        [CB2]	
[Electrode XUnits]																											
[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	
[Electrode YUnits]																											
[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	
[Average Data]
-1.82295 	-2.49500 	-3.40805 	-3.53410 	-3.40195 	-2.36780 	-4.09540 	-3.76695 	-3.24685 	-2.62325 	-4.78440 	-3.80670 	-3.13190 	-2.13295 	-3.62635 	-3.28385 	-2.91130 	-0.60225 	-3.14070 	-3.14155 	-2.49140 	-1.42830 	-2.46190 	-2.09550 	-1.66190 	-2.17090 	-1.57920 
-1.94760 	-2.66120 	-3.65000 	-3.75920 	-3.59640 	-2.51195 	-4.33565 	-3.96735 	-3.43695 	-2.82155 	-4.97125 	-3.95940 	-3.26305 	-2.18400 	-3.72180 	-3.38350 	-2.98830 	-0.58215 	-3.15920 	-3.17000 	-2.50140 	-1.38595 	-2.41595 	-2.04895 	-1.65180 	-2.12800 	-1.57600 
-2.06900 	-2.82925 	-3.88540 	-3.98135 	-3.77860 	-2.64985 	-4.57375 	-4.17570 	-3.61815 	-3.01180 	-5.15865 	-4.12160 	-3.40115 	-2.24450 	-3.82250 	-3.49390 	-3.07975 	-0.57145 	-3.18420 	-3.20625 	-2.52000 	-1.35145 	-2.37115 	-2.00670 	-1.64600 	-2.08690 	-1.57480 
-2.18540 	-2.99810 	-4.11215 	-4.19855 	-3.94630 	-2.77855 	-4.80740 	-4.39030 	-3.78920 	-3.19000 	-5.34470 	-4.29185 	-3.54295 	-2.31300 	-3.92665 	-3.61305 	-3.18330 	-0.57230 	-3.21420 	-3.24895 	-2.54585 	-1.32555 	-2.32640 	-1.96750 	-1.64285 	-2.04605 	-1.57320 
-2.29505 	-3.16565 	-4.32795 	-4.40840 	-4.09735 	-2.89540 	-5.03370 	-4.60865 	-3.94880 	-3.35265 	-5.52720 	-4.46790 	-3.68485 	-2.38670 	-4.03195 	-3.73870 	-3.29595 	-0.58575 	-3.24735 	-3.29615 	-2.57725 	-1.30830 	-2.28030 	-1.92950 	-1.64035 	-2.00365 	-1.56835 
-2.39590 	-3.32890 	-4.53030 	-4.60825 	-4.22985 	-2.99805 	-5.24970 	-4.82760 	-4.09580 	-3.49650 	-5.70325 	-4.64665 	-3.82345 	-2.46180 	-4.13570 	-3.86765 	-3.41420 	-0.61175 	-3.28150 	-3.34575 	-2.61200 	-1.29925 	-2.23125 	-1.89065 	-1.63615 	-1.95760 	-1.55735 
-2.48600 	-3.48415 	-4.71680 	-4.79560 	-4.34280 	-3.08490 	-5.45245 	-5.04350 	-4.22935 	-3.61875 	-5.87010 	-4.82480 	-3.95600 	-2.53385 	-4.23500 	-3.99680 	-3.53440 	-0.64895 	-3.31445 	-3.39540 	-2.64790 	-1.29745 	-2.17785 	-1.84895 	-1.62835 	-1.90620 	-1.53750 
-2.56345 	-3.62720 	-4.88500 	-4.96790 	-4.43595 	-3.15505 	-5.63895 	-5.25270 	-4.34895 	-3.71670 	-6.02485 	-4.99870 	-4.08065 	-2.59835 	-4.32705 	-4.12295 	-3.65285 	-0.69550 	-3.34380 	-3.44260 	-2.68240 	-1.30190 	-2.11875 	-1.80230 	-1.61500 	-1.84790 	-1.50635 
-2.62630 	-3.75385 	-5.03285 	-5.12300 	-4.50975 	-3.20845 	-5.80660 	-5.45145 	-4.45470 	-3.78845 	-6.16480 	-5.16490 	-4.19630 	-2.65150 	-4.40890 	-4.24265 	-3.76560 	-0.74985 	-3.36730 	-3.48495 	-2.71305 	-1.31150 	-2.05275 	-1.74890 	-1.59445 	-1.78135 	-1.46200 
-2.67295 	-3.85975 	-5.15860 	-5.25905 	-4.56560 	-3.24545 	-5.95310 	-5.63640 	-4.54725 	-3.83315 	-6.28745 	-5.31990 	-4.30290 	-2.69110 	-4.47795 	-4.35255 	-3.86890 	-0.81120 	-3.38280 	-3.51985 	-2.73730 	-1.32540 	-1.97870 	-1.68730 	-1.56535 	-1.70565 	-1.40265 
-2.70185 	-3.94125 	-5.26090 	-5.37490 	-4.60525 	-3.26720 	-6.07670 	-5.80455 	-4.62750 	-3.85150 	-6.39065 	-5.46070 	-4.40110 	-2.71760 	-4.53180 	-4.44955 	-3.95950 	-0.88000 	-3.38825 	-3.54510 	-2.75280 	-1.34275 	-1.89585 	-1.61630 	-1.52670 	-1.62015 	-1.32720 
-2.71235 	-3.99570 	-5.33920 	-5.46980 	-4.63110 	-3.27575 	-6.17620 	-5.95350 	-4.69685 	-3.84640 	-6.47295 	-5.58450 	-4.49205 	-2.73375 	-4.56855 	-4.53075 	-4.03495 	-0.95815 	-3.38205 	-3.55875 	-2.75795 	-1.36295 	-1.80395 	-1.53555 	-1.47815 	-1.52490 	-1.23535 
-2.70435 	-4.02170 	-5.39365 	-5.54395 	-4.64580 	-3.27420 	-6.25130 	-6.08185 	-4.75710 	-3.82250 	-6.53345 	-5.68955 	-4.57745 	-2.74460 	-4.58695 	-4.59420 	-4.09425 	-1.04830 	-3.36330 	-3.55965 	-2.75195 	-1.38590 	-1.70315 	-1.44530 	-1.42015 	-1.42065 	-1.12770 
-2.67850 	-4.01935 	-5.42515 	-5.59850 	-4.65235 	-3.26630 	-6.30250 	-6.18900 	-4.80995 	-3.78565 	-6.57205 	-5.77495 	-4.65925 	-2.75610 	-4.58670 	-4.63880 	-4.13780 	-1.15350 	-3.33190 	-3.54775 	-2.73545 	-1.41185 	-1.59480 	-1.34715 	-1.35430 	-1.30870 	-1.00590 
-2.63665 	-3.99060 	-5.43555 	-5.63515 	-4.65385 	-3.25620 	-6.33125 	-6.27540 	-4.85685 	-3.74235 	-6.58950 	-5.84085 	-4.73910 	-2.77400 	-4.56830 	-4.66465 	-4.16765 	-1.27610 	-3.28865 	-3.52365 	-2.71000 	-1.44160 	-1.48060 	-1.24345 	-1.28320 	-1.19140 	-0.87265 
-2.58115 	-3.93855 	-5.42735 	-5.65680 	-4.65335 	-3.24830 	-6.33985 	-6.34220 	-4.89910 	-3.69885 	-6.58730 	-5.88840 	-4.81855 	-2.80280 	-4.53315 	-4.67290 	-4.18695 	-1.41770 	-3.23505 	-3.48915 	-2.67830 	-1.47610 	-1.36320 	-1.13720 	-1.21025 	-1.07130 	-0.73105 
-2.51490 	-3.86785 	-5.40365 	-5.66635 	-4.65370 	-3.24610 	-6.33115 	-6.39135 	-4.93750 	-3.66035 	-6.56740 	-5.91955 	-4.89865 	-2.84475 	-4.48300 	-4.66550 	-4.19955 	-1.57845 	-3.17305 	-3.44625 	-2.64360 	-1.51665 	-1.24545 	-1.03180 	-1.13905 	-0.95120 	-0.58435 
-2.44130 	-3.78405 	-5.36785 	-5.66720 	-4.65765 	-3.25205 	-6.30830 	-6.42505 	-4.97275 	-3.63065 	-6.53205 	-5.93685 	-4.97985 	-2.90000 	-4.42030 	-4.64505 	-4.20925 	-1.75755 	-3.10490 	-3.39730 	-2.60940 	-1.56415 	-1.13005 	-0.93050 	-1.07315 	-0.83340 	-0.43580 
-2.36395 	-3.69310 	-5.32350 	-5.66255 	-4.66745 	-3.26770 	-6.27455 	-6.44595 	-5.00565 	-3.61225 	-6.48370 	-5.94320 	-5.06220 	-2.96705 	-4.34740 	-4.61435 	-4.21960 	-1.95330 	-3.03305 	-3.34460 	-2.57895 	-1.61915 	-1.01975 	-0.83635 	-1.01540 	-0.72035 	-0.28820 
-2.28640 	-3.60115 	-5.27400 	-5.65550 	-4.68535 	-3.29370 	-6.23305 	-6.45640 	-5.03715 	-3.60635 	-6.42470 	-5.94140 	-5.14550 	-3.04395 	-4.26695 	-4.57625 	-4.23370 	-2.16375 	-2.95955 	-3.29035 	-2.55515 	-1.68190 	-0.91695 	-0.75175 	-0.96790 	-0.61380 	-0.14430 
-2.21210 	-3.51415 	-5.22255 	-5.64875 	-4.71330 	-3.33005 	-6.18655 	-6.45855 	-5.06880 	-3.61355 	-6.35705 	-5.93395 	-5.22885 	-3.12910 	-4.18130 	-4.53330 	-4.25390 	-2.38645 	-2.88650 	-3.23630 	-2.54060 	-1.75245 	-0.82380 	-0.67875 	-0.93205 	-0.51545 	-0.00650 
-2.14425 	-3.43725 	-5.17190 	-5.64445 	-4.75295 	-3.37655 	-6.13710 	-6.45405 	-5.10240 	-3.63425 	-6.28225 	-5.92250 	-5.31140 	-3.22210 	-4.09235 	-4.48770 	-4.28185 	-2.61860 	-2.81540 	-3.18395 	-2.53720 	-1.83020 	-0.74185 	-0.61870 	-0.90825 	-0.42655 	0.12295 
-2.08560 	-3.37440 	-5.12390 	-5.64415 	-4.80545 	-3.43285 	-6.08585 	-6.44340 	-5.13980 	-3.66850 	-6.20115 	-5.90775 	-5.39170 	-3.32360 	-4.00140 	-4.44100 	-4.31865 	-2.85675 	-2.74725 	-3.13440 	-2.54640 	-1.91435 	-0.67235 	-0.57225 	-0.89605 	-0.34805 	0.24220 
-2.03785 	-3.32795 	-5.07965 	-5.64865 	-4.87125 	-3.49855 	-6.03300 	-6.42685 	-5.18285 	-3.71590 	-6.11390 	-5.88950 	-5.46820 	-3.43510 	-3.90910 	-4.39400 	-4.36435 	-3.09630 	-2.68255 	-3.08800 	-2.56860 	-2.00340 	-0.61555 	-0.53925 	-0.89415 	-0.28005 	0.35010 
-2.00215 	-3.29870 	-5.03940 	-5.65780 	-4.94990 	-3.57320 	-5.97790 	-6.40360 	-5.23265 	-3.77545 	-6.01970 	-5.86650 	-5.53910 	-3.55810 	-3.81530 	-4.34640 	-4.41790 	-3.33170 	-2.62085 	-3.04440 	-2.60310 	-2.09555 	-0.57100 	-0.51865 	-0.90065 	-0.22210 	0.44625 
-1.97830 	-3.28540 	-5.00210 	-5.67065 	-5.03950 	-3.65605 	-5.91895 	-6.37255 	-5.28895 	-3.84540 	-5.91735 	-5.83710 	-5.60210 	-3.69350 	-3.71880 	-4.29725 	-4.47715 	-3.55710 	-2.56075 	-3.00240 	-2.64785 	-2.18840 	-0.53705 	-0.50840 	-0.91300 	-0.17270 	0.53115 
-1.96560 	-3.28510 	-4.96610 	-5.68505 	-5.13675 	-3.74615 	-5.85395 	-6.33240 	-5.34990 	-3.92335 	-5.80495 	-5.79910 	-5.65465 	-3.84070 	-3.61780 	-4.24450 	-4.53890 	-3.76705 	-2.50035 	-2.95990 	-2.69965 	-2.27965 	-0.51160 	-0.50590 	-0.92825 	-0.12985 	0.60630 
-1.96235 	-3.29355 	-4.92880 	-5.69795 	-5.23695 	-3.84170 	-5.78020 	-6.28160 	-5.41155 	-4.00665 	-5.68040 	-5.75015 	-5.69380 	-3.99720 	-3.50995 	-4.18550 	-4.59925 	-3.95715 	-2.43705 	-2.91440 	-2.75420 	-2.36655 	-0.49155 	-0.50785 	-0.94390 	-0.09105 	0.67360 
-1.96645 	-3.30560 	-4.88720 	-5.70570 	-5.33405 	-3.94010 	-5.69490 	-6.21870 	-5.46890 	-4.09230 	-5.54155 	-5.68780 	-5.71665 	-4.15860 	-3.39300 	-4.11760 	-4.65405 	-4.12425 	-2.36830 	-2.86305 	-2.80695 	-2.44670 	-0.47390 	-0.51100 	-0.95720 	-0.05360 	0.73555 
-1.97570 	-3.31590 	-4.83850 	-5.70460 	-5.42205 	-4.03825 	-5.59570 	-6.14255 	-5.51615 	-4.17730 	-5.38705 	-5.61050 	-5.72095 	-4.31910 	-3.26495 	-4.03850 	-4.69960 	-4.26670 	-2.29185 	-2.80335 	-2.85355 	-2.51795 	-0.45565 	-0.51240 	-0.96620 	-0.01530 	0.79430 
-1.98820 	-3.31975 	-4.78010 	-5.69145 	-5.49570 	-4.13265 	-5.48080 	-6.05285 	-5.54840 	-4.25890 	-5.21595 	-5.51735 	-5.70540 	-4.47200 	-3.12465 	-3.94685 	-4.73285 	-4.38385 	-2.20635 	-2.73365 	-2.89020 	-2.57845 	-0.43465 	-0.50995 	-0.96980 	0.02535 	0.85140 
-2.00230 	-3.31295 	-4.71005 	-5.66395 	-5.55130 	-4.22030 	-5.34925 	-5.94995 	-5.56210 	-4.33490 	-5.02820 	-5.40865 	-5.66975 	-4.61090 	-2.97180 	-3.84205 	-4.75170 	-4.47560 	-2.11090 	-2.65285 	-2.91430 	-2.62690 	-0.40950 	-0.50240 	-0.96740 	0.06895 	0.90735 
-2.01645 	-3.29270 	-4.62710 	-5.62095 	-5.58705 	-4.29855 	-5.20075 	-5.83510 	-5.55540 	-4.40335 	-4.82450 	-5.28540 	-5.61470 	-4.73020 	-2.80680 	-3.72435 	-4.75465 	-4.54255 	-2.00570 	-2.56080 	-2.92410 	-2.66240 	-0.37930 	-0.48925 	-0.95925 	0.11520 	0.96190 
-2.02945 	-3.25710 	-4.53030 	-5.56190 	-5.60255 	-4.36575 	-5.03535 	-5.70950 	-5.52815 	-4.46335 	-4.60570 	-5.14900 	-5.54155 	-4.82595 	-2.63040 	-3.59450 	-4.74105 	-4.58525 	-1.89100 	-2.45760 	-2.91850 	-2.68445 	-0.34415 	-0.47070 	-0.94600 	0.16325 	1.01390 
-2.04000 	-3.20545 	-4.41890 	-5.48695 	-5.59865 	-4.42090 	-4.85325 	-5.57430 	-5.48115 	-4.51415 	-4.37290 	-5.00055 	-5.45200 	-4.89625 	-2.44350 	-3.45340 	-4.71050 	-4.60460 	-1.76750 	-2.34395 	-2.89730 	-2.69275 	-0.30405 	-0.44710 	-0.92855 	0.21195 	1.06220 
-2.04675 	-3.13805 	-4.29235 	-5.39605 	-5.57630 	-4.46385 	-4.65470 	-5.42975 	-5.41575 	-4.55540 	-4.12680 	-4.84095 	-5.34765 	-4.94100 	-2.24685 	-3.30170 	-4.66300 	-4.60150 	-1.63585 	-2.22020 	-2.86060 	-2.68725 	-0.25925 	-0.41890 	-0.90755 	0.26060 	1.10615 
-2.04845 	-3.05610 	-4.15020 	-5.28940 	-5.53655 	-4.49520 	-4.43970 	-5.27535 	-5.33365 	-4.58730 	-3.86785 	-4.66995 	-5.22995 	-4.96260 	-2.04110 	-3.13995 	-4.59875 	-4.57755 	-1.49635 	-2.08695 	-2.80865 	-2.66830 	-0.20970 	-0.38650 	-0.88335 	0.30880 	1.14565 
-2.04420 	-2.96185 	-3.99230 	-5.16695 	-5.48055 	-4.51595 	-4.20830 	-5.11020 	-5.23660 	-4.61065 	-3.59635 	-4.48695 	-5.10035 	-4.96500 	-1.82635 	-2.96805 	-4.51815 	-4.53485 	-1.34935 	-1.94450 	-2.74220 	-2.63665 	-0.15535 	-0.34985 	-0.85595 	0.35670 	1.18130 
-2.03345 	-2.85825 	-3.81875 	-5.02905 	-5.40980 	-4.52790 	-3.96080 	-4.93285 	-5.12650 	-4.62675 	-3.31255 	-4.29090 	-4.96050 	-4.95325 	-1.60290 	-2.78630 	-4.42205 	-4.47645 	-1.19520 	-1.79345 	-2.66220 	-2.59400 	-0.09630 	-0.30910 	-0.82540 	0.40430 	1.21410 
-2.01655 	-2.74900 	-3.63025 	-4.87645 	-5.32585 	-4.53290 	-3.69750 	-4.74220 	-5.00575 	-4.63715 	-3.01675 	-4.08095 	-4.81205 	-4.93280 	-1.37100 	-2.59465 	-4.31195 	-4.40625 	-1.03425 	-1.63455 	-2.57010 	-2.54260 	-0.03270 	-0.26455 	-0.79185 	0.45160 	1.24440 
-1.99445 	-2.63805 	-3.42805 	-4.71025 	-5.23060 	-4.53310 	-3.41950 	-4.53775 	-4.87675 	-4.64340 	-2.70980 	-3.85660 	-4.65690 	-4.90845 	-1.13135 	-2.39350 	-4.18970 	-4.32910 	-0.86740 	-1.46890 	-2.46780 	-2.48545 	0.03475 	-0.21665 	-0.75580 	0.49820 	1.27210 
-1.96860 	-2.52945 	-3.21385 	-4.53205 	-5.12575 	-4.53015 	-3.12815 	-4.31965 	-4.74185 	-4.64640 	-2.39275 	-3.61800 	-4.49720 	-4.88405 	-0.88480 	-2.18370 	-4.05765 	-4.25000 	-0.69545 	-1.29785 	-2.35765 	-2.42580 	0.10525 	-0.16615 	-0.71795 	0.54330 	1.29660 
-1.94085 	-2.42630 	-2.98960 	-4.34350 	-5.01290 	-4.52490 	-2.82505 	-4.08860 	-4.60310 	-4.64595 	-2.06700 	-3.36600 	-4.33475 	-4.86205 	-0.63230 	-1.96620 	-3.91805 	-4.17360 	-0.51940 	-1.12280 	-2.24190 	-2.36695 	0.17775 	-0.11370 	-0.67915 	0.58620 	1.31690 
-1.91300 	-2.33115 	-2.75715 	-4.14630 	-4.89310 	-4.51730 	-2.51195 	-3.84585 	-4.46195 	-4.64100 	-1.73400 	-3.10205 	-4.17085 	-4.84320 	-0.37485 	-1.74200 	-3.77305 	-4.10360 	-0.34015 	-0.94490 	-2.12275 	-2.31155 	0.25155 	-0.05975 	-0.63985 	0.62620 	1.33215 
-1.88625 	-2.24485 	-2.51815 	-3.94175 	-4.76690 	-4.50620 	-2.19035 	-3.59270 	-4.31915 	-4.62920 	-1.39500 	-2.82775 	-4.00595 	-4.82655 	-0.11315 	-1.51200 	-3.62385 	-4.04165 	-0.15795 	-0.76485 	-2.00130 	-2.26115 	0.32625 	-0.00420 	-0.60015 	0.66305 	1.34190 
-1.86090 	-2.16650 	-2.27335 	-3.73070 	-4.63430 	-4.48950 	-1.86120 	-3.33015 	-4.17445 	-4.60750 	-1.05055 	-2.54430 	-3.83915 	-4.80935 	0.15285 	-1.27605 	-3.47030 	-3.98745 	0.02760 	-0.58230 	-1.87760 	-2.21580 	0.40235 	0.05410 	-0.55915 	0.69755 	1.34655 
-1.83630 	-2.09340 	-2.02280 	-3.51325 	-4.49460 	-4.46420 	-1.52450 	-3.05855 	-4.02680 	-4.57265 	-0.70035 	-2.25220 	-3.66845 	-4.78730 	0.42420 	-1.03325 	-3.31070 	-3.93810 	0.21795 	-0.39585 	-1.75005 	-2.17400 	0.48135 	0.11720 	-0.51495 	0.73140 	1.34750 
-1.81065 	-2.02110 	-1.76530 	-3.28885 	-4.34655 	-4.42710 	-1.17935 	-2.77745 	-3.87405 	-4.52170 	-0.34325 	-1.95095 	-3.49065 	-4.75535 	0.70280 	-0.78125 	-3.14220 	-3.88935 	0.41555 	-0.20310 	-1.61575 	-2.13230 	0.56570 	0.18800 	-0.46445 	0.76745 	1.34720 
-1.78175 	-1.94420 	-1.49925 	-3.05605 	-4.18880 	-4.37515 	-0.82415 	-2.48550 	-3.71365 	-4.45260 	0.02280 	-1.63920 	-3.30215 	-4.70885 	0.99140 	-0.51745 	-2.96120 	-3.83585 	0.62350 	-0.00100 	-1.47105 	-2.08645 	0.65840 	0.26980 	-0.40435 	0.80885 	1.34880 
-1.74695 	-1.85700 	-1.22260 	-2.81360 	-4.02000 	-4.30635 	-0.45725 	-2.18115 	-3.54265 	-4.36470 	0.39970 	-1.31540 	-3.09930 	-4.64370 	1.29245 	-0.23895 	-2.76415 	-3.77210 	0.84455 	0.21330 	-1.31245 	-2.03195 	0.76240 	0.36550 	-0.33120 	0.85895 	1.35565 
-1.70390 	-1.75420 	-0.93365 	-2.56015 	-3.83910 	-4.21960 	-0.07710 	-1.86290 	-3.35795 	-4.25845 	0.78915 	-0.97830 	-2.87895 	-4.55740 	1.60800 	0.05630 	-2.54815 	-3.69275 	1.08120 	0.44205 	-1.13735 	-1.96480 	0.87990 	0.47715 	-0.24265 	0.92035 	1.37035 
-1.65095 	-1.63165 	-0.63125 	-2.29485 	-3.64570 	-4.11500 	0.31695 	-1.52990 	-3.15720 	-4.13505 	1.19175 	-0.62750 	-2.63890 	-4.44860 	1.93880 	0.36925 	-2.31185 	-3.59365 	1.33435 	0.68610 	-0.94445 	-1.88235 	1.01215 	0.60560 	-0.13780 	0.99470 	1.39475 
-1.58725 	-1.48695 	-0.31525 	-2.01740 	-3.43945 	-3.99320 	0.72465 	-1.18200 	-2.93825 	-3.99595 	1.60710 	-0.26355 	-2.37835 	-4.31710 	2.28460 	0.69920 	-2.05525 	-3.47185 	1.60385 	0.94515 	-0.73400 	-1.78345 	1.15890 	0.75000 	-0.01725 	1.08205 	1.42915 
-1.51285 	-1.31905 	0.01395 	-1.72815 	-3.22045 	-3.85545 	1.14465 	-0.82010 	-2.70010 	-3.84225 	2.03345 	0.11170 	-2.09790 	-4.16365 	2.64365 	1.04415 	-1.78005 	-3.32585 	1.88795 	1.21730 	-0.50805 	-1.66860 	1.31860 	0.90825 	0.11700 	1.18085 	1.47245 
-1.42860 	-1.12895 	0.35465 	-1.42810 	-2.98895 	-3.70305 	1.57495 	-0.44575 	-2.44220 	-3.67480 	2.46835 	0.49570 	-1.79980 	-3.98970 	3.01330 	1.40080 	-1.48945 	-3.15595 	2.18400 	1.49970 	-0.27000 	-1.53940 	1.48865 	1.07705 	0.26175 	1.28835 	1.52230 
-1.33610 	-0.91925 	0.70495 	-1.11850 	-2.74525 	-3.53725 	2.01275 	-0.06110 	-2.16510 	-3.49410 	2.90850 	0.88515 	-1.48730 	-3.79740 	3.38995 	1.76505 	-1.18755 	-2.96395 	2.48835 	1.78875 	-0.02385 	-1.39845 	1.66550 	1.25235 	0.41310 	1.40080 	1.57530 
-1.23730 	-0.69370 	1.06210 	-0.80130 	-2.49005 	-3.35935 	2.45485 	0.33110 	-1.86985 	-3.30060 	3.35045 	1.27670 	-1.16415 	-3.58955 	3.77000 	2.13260 	-0.87855 	-2.75270 	2.79715 	2.08055 	0.22610 	-1.24820 	1.84545 	1.43005 	0.56720 	1.51420 	1.62815 
-1.13440 	-0.45715 	1.42325 	-0.47850 	-2.22400 	-3.17015 	2.89820 	0.72820 	-1.55840 	-3.09490 	3.79085 	1.66735 	-0.83420 	-3.36945 	4.14985 	2.49970 	-0.56635 	-2.52590 	3.10645 	2.37140 	0.47595 	-1.09120 	2.02505 	1.60650 	0.72055 	1.62520 	1.67800 
-1.02955 	-0.21490 	1.78540 	-0.15245 	-1.94845 	-2.97060 	3.33940 	1.12730 	-1.23335 	-2.87760 	4.22665 	2.05450 	-0.50050 	-3.14045 	4.52620 	2.86290 	-0.25425 	-2.28740 	3.41295 	2.65830 	0.72265 	-0.92940 	2.20140 	1.77875 	0.87040 	1.73110 	1.72255 
-0.92465 	0.02770 	2.14540 	0.17435 	-1.66515 	-2.76145 	3.77565 	1.52550 	-0.89780 	-2.65010 	4.65535 	2.43595 	-0.16555 	-2.90605 	4.89650 	3.21990 	0.05550 	-2.04065 	3.71400 	2.93885 	0.96400 	-0.76440 	2.37240 	1.94460 	1.01460 	1.83030 	1.76065 
-0.82150 	0.26530 	2.50020 	0.49900 	-1.37680 	-2.54370 	4.20380 	1.91960 	-0.55550 	-2.41420 	5.07455 	2.80985 	0.16895 	-2.66970 	5.25855 	3.56875 	0.36110 	-1.78865 	4.00735 	3.21125 	1.19885 	-0.59750 	2.53640 	2.10260 	1.15160 	1.92195 	1.79140 
-0.72165 	0.49320 	2.84675 	0.81845 	-1.08650 	-2.31890 	4.62100 	2.30645 	-0.21040 	-2.17270 	5.48225 	3.17425 	0.50180 	-2.43455 	5.61020 	3.90815 	0.66120 	-1.53380 	4.29110 	3.47415 	1.42645 	-0.43010 	2.69210 	2.25170 	1.28030 	2.00565 	1.81430 
-0.62680 	0.70695 	3.18185 	1.12975 	-0.79760 	-2.08945 	5.02445 	2.68275 	0.13370 	-1.92900 	5.87625 	3.52735 	0.83170 	-2.20305 	5.94980 	4.23685 	0.95465 	-1.27800 	4.56360 	3.72625 	1.64665 	-0.26330 	2.83835 	2.39095 	1.39960 	2.08075 	1.82890 
-0.53865 	0.90335 	3.50265 	1.42975 	-0.51350 	-1.85825 	5.41135 	3.04515 	0.47320 	-1.68685 	6.25435 	3.86725 	1.15690 	-1.97675 	6.27535 	4.55370 	1.24005 	-1.02315 	4.82340 	3.96635 	1.85925 	-0.09860 	2.97390 	2.51940 	1.50855 	2.14670 	1.83440 
-0.45895 	1.07990 	3.80635 	1.71590 	-0.23720 	-1.62895 	5.77885 	3.39065 	0.80495 	-1.44990 	6.61440 	4.19165 	1.47545 	-1.75590 	6.58475 	4.85705 	1.51565 	-0.77115 	5.06875 	4.19315 	2.06385 	0.06260 	3.09750 	2.63620 	1.60600 	2.20255 	1.83015 
-0.38900 	1.23555 	4.09065 	1.98580 	0.02885 	-1.40535 	6.12455 	3.71615 	1.12605 	-1.22105 	6.95390 	4.49830 	1.78480 	-1.53950 	6.87590 	5.14520 	1.77960 	-0.52445 	5.29810 	4.40510 	2.25960 	0.21840 	3.20770 	2.74025 	1.69090 	2.24725 	1.81525 
-0.33005 	1.37045 	4.35375 	2.23785 	0.28280 	-1.19090 	6.44630 	4.01910 	1.43380 	-1.00245 	7.27070 	4.78485 	2.08225 	-1.32630 	7.14675 	5.41600 	2.02945 	-0.28600 	5.51005 	4.60085 	2.44520 	0.36680 	3.30340 	2.83060 	1.76210 	2.27980 	1.78900 
-0.28255 	1.48590 	4.59460 	2.47100 	0.52300 	-0.98860 	6.74265 	4.29775 	1.72605 	-0.79515 	7.56290 	5.04920 	2.36535 	-1.11520 	7.39550 	5.66745 	2.26285 	-0.05900 	5.70320 	4.77900 	2.61915 	0.50530 	3.38345 	2.90630 	1.81860 	2.29945 	1.75070 
-0.24645 	1.58435 	4.81270 	2.68470 	0.74830 	-0.80065 	7.01280 	4.55105 	2.00065 	-0.59960 	7.82910 	5.28980 	2.63215 	-0.90620 	7.62065 	5.89755 	2.47760 	0.15320 	5.87685 	4.93865 	2.77980 	0.63165 	3.44745 	2.96680 	1.85995 	2.30590 	1.70000 
-0.22110 	1.66890 	5.00860 	2.87940 	0.95775 	-0.62825 	7.25670 	4.77915 	2.25645 	-0.41535 	8.06870 	5.50580 	2.88145 	-0.70045 	7.82170 	6.10510 	2.67190 	0.34755 	6.03065 	5.07925 	2.92585 	0.74390 	3.49545 	3.01205 	1.88605 	2.29920 	1.63710 
-0.20545 	1.74295 	5.18310 	3.05555 	1.15060 	-0.47175 	7.47500 	4.98290 	2.49265 	-0.24155 	8.28155 	5.69745 	3.11280 	-0.50000 	7.99875 	6.28980 	2.84485 	0.52175 	6.16500 	5.20095 	3.05640 	0.84125 	3.52835 	3.04275 	1.89775 	2.28040 	1.56260 
-0.19795 	1.80995 	5.33780 	3.21435 	1.32660 	-0.33060 	7.66905 	5.16405 	2.70905 	-0.07675 	8.46855 	5.86575 	3.32650 	-0.30725 	8.15270 	6.45210 	2.99630 	0.67445 	6.28075 	5.30445 	3.17120 	0.92370 	3.54770 	3.06020 	1.89665 	2.25090 	1.47775 
-0.19700 	1.87310 	5.47460 	3.35680 	1.48555 	-0.20340 	7.84055 	5.32465 	2.90575 	0.08080 	8.63095 	6.01260 	3.52330 	-0.12435 	8.28520 	6.59330 	3.12710 	0.80535 	6.37925 	5.39100 	3.27060 	0.99235 	3.55550 	3.06610 	1.88455 	2.21255 	1.38440 
