[Subject]	
[Date]	05/30/2016
[Time]	17:35:24
[Channels]	27
[Rate]	1000.000000
[Type]	Average
[Points]	1351
[Xmin]	-100.00000
[Sweeps]	5047
[Accepted]	114
[Rejected]	4933
[Domain]	Time
[Rows]	Points																									
[Electrode Labels]																											
[FP2]	        [AF4]	        [F2]	        [F4]	        [F6]	        [F8]	        [FC2]	        [FC4]	        [FC6]	        [FT8]	        [C2]	        [C4]	        [C6]	        [T8]	        [CP2]	        [CP4]	        [CP6]	        [TP8]	        [P2]	        [P4]	        [P6]	        [P8]	        [PO4]	        [PO6]	        [PO8]	        [O2]	        [CB2]	
[Electrode XUnits]																											
[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	
[Electrode YUnits]																											
[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	
[Average Data]
-1.69975 	-2.14360 	-4.10805 	-3.36855 	-3.74320 	-2.84140 	-5.37110 	-5.15735 	-4.54730 	-3.13985 	-5.74600 	-5.11755 	-4.15255 	-2.28930 	-4.38185 	-4.27950 	-3.73185 	-1.84105 	-3.44980 	-3.28390 	-2.84995 	-1.20045 	-2.78575 	-2.62190 	-1.25190 	-0.80375 	-0.57455 
-1.67485 	-2.15750 	-4.07475 	-3.33740 	-3.71115 	-2.80515 	-5.32650 	-5.12910 	-4.50200 	-3.09780 	-5.69735 	-5.06990 	-4.12305 	-2.21705 	-4.32145 	-4.22105 	-3.70720 	-1.79530 	-3.40170 	-3.23830 	-2.83075 	-1.18640 	-2.75930 	-2.60660 	-1.25620 	-0.79725 	-0.58130 
-1.66140 	-2.19240 	-4.05465 	-3.31920 	-3.69360 	-2.77895 	-5.29240 	-5.10970 	-4.46740 	-3.06155 	-5.65655 	-5.03230 	-4.10175 	-2.15695 	-4.26690 	-4.16945 	-3.68970 	-1.76115 	-3.35775 	-3.19665 	-2.81730 	-1.17750 	-2.73455 	-2.59335 	-1.26530 	-0.79135 	-0.59140 
-1.65930 	-2.24425 	-4.04710 	-3.31400 	-3.69020 	-2.76405 	-5.26900 	-5.09910 	-4.44305 	-3.03300 	-5.62400 	-5.00460 	-4.08810 	-2.11095 	-4.21930 	-4.12560 	-3.68005 	-1.74155 	-3.31880 	-3.15980 	-2.81025 	-1.17505 	-2.71220 	-2.58260 	-1.27900 	-0.78665 	-0.60505 
-1.66760 	-2.30760 	-4.05100 	-3.32110 	-3.69970 	-2.76105 	-5.25590 	-5.09695 	-4.42810 	-3.01225 	-5.59935 	-4.98675 	-4.08125 	-2.07980 	-4.17885 	-4.08975 	-3.67800 	-1.73850 	-3.28500 	-3.12795 	-2.80940 	-1.17960 	-2.69185 	-2.57415 	-1.29650 	-0.78315 	-0.62220 
-1.68480 	-2.37655 	-4.06460 	-3.33910 	-3.71990 	-2.76960 	-5.25215 	-5.10295 	-4.42105 	-2.99800 	-5.58195 	-4.97840 	-4.08015 	-2.06280 	-4.14535 	-4.06150 	-3.68315 	-1.75290 	-3.25600 	-3.10055 	-2.81390 	-1.19100 	-2.67270 	-2.56710 	-1.31625 	-0.78050 	-0.64225 
-1.70925 	-2.44485 	-4.08570 	-3.36615 	-3.74830 	-2.78880 	-5.25665 	-5.11645 	-4.42040 	-2.98745 	-5.57080 	-4.97905 	-4.08410 	-2.05830 	-4.11785 	-4.04000 	-3.69450 	-1.78405 	-3.23080 	-3.07665 	-2.82240 	-1.20845 	-2.65370 	-2.56025 	-1.33665 	-0.77795 	-0.66445 
-1.73895 	-2.50710 	-4.11190 	-3.40020 	-3.78220 	-2.81675 	-5.26785 	-5.13675 	-4.42490 	-2.97735 	-5.56450 	-4.98830 	-4.09235 	-2.06355 	-4.09545 	-4.02415 	-3.71095 	-1.82975 	-3.20830 	-3.05500 	-2.83320 	-1.23035 	-2.63335 	-2.55220 	-1.35565 	-0.77450 	-0.68770 
-1.77185 	-2.55875 	-4.14105 	-3.43895 	-3.81925 	-2.85125 	-5.28415 	-5.16310 	-4.43320 	-2.96480 	-5.56185 	-5.00540 	-4.10415 	-2.07590 	-4.07675 	-4.01280 	-3.73130 	-1.88660 	-3.18715 	-3.03415 	-2.84450 	-1.25475 	-2.61025 	-2.54145 	-1.37130 	-0.76910 	-0.71095 
-1.80610 	-2.59665 	-4.17090 	-3.48020 	-3.85725 	-2.88975 	-5.30375 	-5.19415 	-4.44410 	-2.94765 	-5.56135 	-5.02930 	-4.11850 	-2.09285 	-4.06030 	-4.00465 	-3.75420 	-1.95005 	-3.16595 	-3.01255 	-2.85435 	-1.27925 	-2.58280 	-2.52625 	-1.38195 	-0.76040 	-0.73295 
-1.83995 	-2.61910 	-4.19975 	-3.52200 	-3.89460 	-2.92955 	-5.32495 	-5.22850 	-4.45655 	-2.92495 	-5.56185 	-5.05855 	-4.13425 	-2.11240 	-4.04475 	-3.99830 	-3.77815 	-2.01530 	-3.14320 	-2.98860 	-2.86100 	-1.30150 	-2.54975 	-2.50525 	-1.38610 	-0.74730 	-0.75225 
-1.87220 	-2.62650 	-4.22635 	-3.56265 	-3.93025 	-2.96830 	-5.34620 	-5.26455 	-4.46980 	-2.89675 	-5.56210 	-5.09155 	-4.15040 	-2.13380 	-4.02865 	-3.99275 	-3.80150 	-2.07780 	-3.11775 	-2.96130 	-2.86315 	-1.31915 	-2.51025 	-2.47740 	-1.38275 	-0.72890 	-0.76800 
-1.90225 	-2.62070 	-4.25020 	-3.60110 	-3.96370 	-3.00450 	-5.36630 	-5.30085 	-4.48340 	-2.86410 	-5.56150 	-5.12675 	-4.16595 	-2.15705 	-4.01125 	-3.98705 	-3.82310 	-2.13380 	-3.08890 	-2.92975 	-2.86015 	-1.33070 	-2.46405 	-2.44225 	-1.37150 	-0.70465 	-0.77950 
-1.93025 	-2.60560 	-4.27165 	-3.63720 	-3.99535 	-3.03730 	-5.38495 	-5.33620 	-4.49760 	-2.82905 	-5.55970 	-5.16270 	-4.18070 	-2.18295 	-3.99215 	-3.98095 	-3.84170 	-2.18080 	-3.05655 	-2.89410 	-2.85195 	-1.33545 	-2.41145 	-2.39995 	-1.35250 	-0.67460 	-0.78670 
-1.95710 	-2.58620 	-4.29200 	-3.67110 	-4.02605 	-3.06680 	-5.40240 	-5.37015 	-4.51315 	-2.79435 	-5.55715 	-5.19860 	-4.19480 	-2.21260 	-3.97145 	-3.97450 	-3.85655 	-2.21775 	-3.02105 	-2.85480 	-2.83930 	-1.33370 	-2.35355 	-2.35140 	-1.32665 	-0.63930 	-0.78985 
-1.98430 	-2.56850 	-4.31285 	-3.70360 	-4.05700 	-3.09385 	-5.41945 	-5.40250 	-4.53120 	-2.76290 	-5.55460 	-5.23400 	-4.20855 	-2.24700 	-3.94980 	-3.96795 	-3.86700 	-2.24460 	-2.98330 	-2.81290 	-2.82315 	-1.32645 	-2.29150 	-2.29770 	-1.29500 	-0.59975 	-0.78950 
-2.01365 	-2.55825 	-4.33620 	-3.73555 	-4.08910 	-3.11925 	-5.43725 	-5.43330 	-4.55280 	-2.73775 	-5.55300 	-5.26905 	-4.22245 	-2.28675 	-3.92780 	-3.96180 	-3.87245 	-2.26220 	-2.94425 	-2.76940 	-2.80465 	-1.31540 	-2.22695 	-2.24025 	-1.25855 	-0.55670 	-0.78625 
-2.04650 	-2.56045 	-4.36360 	-3.76760 	-4.12285 	-3.14385 	-5.45670 	-5.46250 	-4.57855 	-2.72170 	-5.55320 	-5.30365 	-4.23640 	-2.33145 	-3.90625 	-3.95630 	-3.87235 	-2.27185 	-2.90475 	-2.72520 	-2.78445 	-1.30180 	-2.16070 	-2.18010 	-1.21810 	-0.51090 	-0.78030 
-2.08375 	-2.57850 	-4.39605 	-3.79965 	-4.15770 	-3.16795 	-5.47835 	-5.48975 	-4.60815 	-2.71695 	-5.55550 	-5.33755 	-4.24965 	-2.37990 	-3.88510 	-3.95115 	-3.86575 	-2.27465 	-2.86500 	-2.68060 	-2.76230 	-1.28675 	-2.09330 	-2.11760 	-1.17385 	-0.46235 	-0.77145 
-2.12520 	-2.61360 	-4.43340 	-3.83090 	-4.19210 	-3.19110 	-5.50190 	-5.51415 	-4.64005 	-2.72430 	-5.55945 	-5.37005 	-4.26085 	-2.43020 	-3.86410 	-3.94555 	-3.85170 	-2.27195 	-2.82450 	-2.63515 	-2.73735 	-1.27040 	-2.02440 	-2.05265 	-1.12535 	-0.41065 	-0.75895 
-2.16960 	-2.66465 	-4.47455 	-3.85985 	-4.22380 	-3.21220 	-5.52635 	-5.53440 	-4.67170 	-2.74365 	-5.56420 	-5.40000 	-4.26795 	-2.47990 	-3.84210 	-3.93830 	-3.82905 	-2.26450 	-2.78245 	-2.58785 	-2.70815 	-1.25225 	-1.95295 	-1.98450 	-1.07155 	-0.35475 	-0.74155 
-2.21490 	-2.72845 	-4.51755 	-3.88445 	-4.25040 	-3.22950 	-5.55020 	-5.54875 	-4.70005 	-2.77305 	-5.56815 	-5.42585 	-4.26870 	-2.52615 	-3.81790 	-3.92810 	-3.79710 	-2.25300 	-2.73765 	-2.53730 	-2.67295 	-1.23125 	-1.87760 	-1.91185 	-1.01140 	-0.29350 	-0.71810 
-2.25870 	-2.80000 	-4.55985 	-3.90245 	-4.26970 	-3.24120 	-5.57155 	-5.55575 	-4.72230 	-2.80945 	-5.56965 	-5.44620 	-4.26095 	-2.56615 	-3.79035 	-3.91340 	-3.75555 	-2.23750 	-2.68875 	-2.48225 	-2.63010 	-1.20600 	-1.79695 	-1.83380 	-0.94380 	-0.22580 	-0.68735 
-2.29835 	-2.87355 	-4.59895 	-3.91220 	-4.28025 	-3.24550 	-5.58870 	-5.55410 	-4.73615 	-2.84910 	-5.56715 	-5.45960 	-4.24295 	-2.59725 	-3.75840 	-3.89330 	-3.70480 	-2.21755 	-2.63470 	-2.42145 	-2.57840 	-1.17465 	-1.70965 	-1.74915 	-0.86795 	-0.15095 	-0.64870 
-2.33165 	-2.94280 	-4.63235 	-3.91235 	-4.28145 	-3.24130 	-5.60005 	-5.54305 	-4.74055 	-2.88795 	-5.55935 	-5.46505 	-4.21380 	-2.61725 	-3.72120 	-3.86705 	-3.64590 	-2.19215 	-2.57490 	-2.35435 	-2.51735 	-1.13580 	-1.61475 	-1.65750 	-0.78350 	-0.06845 	-0.60175 
-2.35705 	-3.00180 	-4.65810 	-3.90260 	-4.27385 	-3.22865 	-5.60470 	-5.52260 	-4.73570 	-2.92275 	-5.54555 	-5.46205 	-4.17370 	-2.62435 	-3.67865 	-3.83470 	-3.58025 	-2.15975 	-2.50915 	-2.28085 	-2.44715 	-1.08795 	-1.51190 	-1.55875 	-0.69065 	0.02145 	-0.54665 
-2.37355 	-3.04565 	-4.67515 	-3.88330 	-4.25885 	-3.20870 	-5.60220 	-5.49325 	-4.72290 	-2.95160 	-5.52565 	-5.45070 	-4.12385 	-2.61775 	-3.63115 	-3.79655 	-3.50985 	-2.11865 	-2.43775 	-2.20125 	-2.36865 	-1.03035 	-1.40130 	-1.45340 	-0.59020 	0.11830 	-0.48415 
-2.38125 	-3.07090 	-4.68310 	-3.85575 	-4.23860 	-3.18365 	-5.59295 	-5.45650 	-4.70410 	-2.97405 	-5.50015 	-5.43170 	-4.06665 	-2.59735 	-3.57940 	-3.75360 	-3.43660 	-2.06715 	-2.36170 	-2.11680 	-2.28325 	-0.96275 	-1.28385 	-1.34235 	-0.48345 	0.22100 	-0.41540 
-2.38125 	-3.07600 	-4.68260 	-3.82180 	-4.21560 	-3.15620 	-5.57800 	-5.41420 	-4.68160 	-2.99075 	-5.47035 	-5.40645 	-4.00520 	-2.56390 	-3.52475 	-3.70720 	-3.36255 	-2.00405 	-2.28220 	-2.02870 	-2.19280 	-0.88555 	-1.16115 	-1.22710 	-0.37220 	0.32795 	-0.34200 
-2.37490 	-3.06110 	-4.67470 	-3.78365 	-4.19205 	-3.12895 	-5.55865 	-5.36860 	-4.65740 	-3.00285 	-5.43780 	-5.37660 	-3.94290 	-2.51920 	-3.46870 	-3.65895 	-3.28920 	-1.92870 	-2.20095 	-1.93865 	-2.09925 	-0.79990 	-1.03505 	-1.10955 	-0.25820 	0.43725 	-0.26600 
-2.36400 	-3.02810 	-4.66115 	-3.74340 	-4.16970 	-3.10395 	-5.53675 	-5.32205 	-4.63300 	-3.01145 	-5.40435 	-5.34405 	-3.88305 	-2.46550 	-3.41275 	-3.61010 	-3.21780 	-1.84155 	-2.11970 	-1.84825 	-2.00430 	-0.70730 	-0.90775 	-0.99145 	-0.14365 	0.54690 	-0.18950 
-2.35050 	-2.98050 	-4.64380 	-3.70340 	-4.14960 	-3.08235 	-5.51410 	-5.27680 	-4.60990 	-3.01735 	-5.37190 	-5.31055 	-3.82860 	-2.40540 	-3.35845 	-3.56205 	-3.14905 	-1.74395 	-2.03995 	-1.75895 	-1.90945 	-0.60975 	-0.78150 	-0.87465 	-0.03035 	0.65490 	-0.11450 
-2.33600 	-2.92275 	-4.62475 	-3.66535 	-4.13265 	-3.06430 	-5.49250 	-5.23485 	-4.58940 	-3.02045 	-5.34210 	-5.27775 	-3.78180 	-2.34185 	-3.30700 	-3.51585 	-3.08335 	-1.63820 	-1.96320 	-1.67225 	-1.81585 	-0.50945 	-0.65840 	-0.76090 	0.07980 	0.75925 	-0.04295 
-2.32225 	-2.86035 	-4.60600 	-3.63125 	-4.11930 	-3.04935 	-5.47355 	-5.19810 	-4.57310 	-3.02055 	-5.31655 	-5.24715 	-3.74440 	-2.27765 	-3.25960 	-3.47245 	-3.02135 	-1.52745 	-1.89080 	-1.58945 	-1.72470 	-0.40885 	-0.54055 	-0.65165 	0.18530 	0.85825 	0.02365 
-2.31100 	-2.79925 	-4.58990 	-3.60255 	-4.11045 	-3.03705 	-5.45905 	-5.16820 	-4.56255 	-3.01730 	-5.29680 	-5.22000 	-3.71775 	-2.21575 	-3.21745 	-3.43300 	-2.96365 	-1.41545 	-1.82410 	-1.51185 	-1.63700 	-0.31025 	-0.42990 	-0.54830 	0.28480 	0.95040 	0.08415 
-2.30385 	-2.74565 	-4.57855 	-3.58090 	-4.10695 	-3.02760 	-5.45070 	-5.14635 	-4.55935 	-3.01095 	-5.28400 	-5.19745 	-3.70270 	-2.15920 	-3.18170 	-3.39865 	-2.91130 	-1.30630 	-1.76430 	-1.44075 	-1.55410 	-0.21640 	-0.32825 	-0.45220 	0.37710 	1.03425 	0.13755 
-2.30250 	-2.70550 	-4.57410 	-3.56765 	-4.11005 	-3.02185 	-5.45010 	-5.13375 	-4.56485 	-3.00245 	-5.27955 	-5.18045 	-3.69980 	-2.11070 	-3.15350 	-3.37055 	-2.86580 	-1.20420 	-1.71260 	-1.37765 	-1.47745 	-0.12950 	-0.23735 	-0.36460 	0.46105 	1.10865 	0.18315 
-2.30850 	-2.68375 	-4.57855 	-3.56385 	-4.12045 	-3.02110 	-5.45850 	-5.13100 	-4.57975 	-2.99345 	-5.28430 	-5.16965 	-3.70920 	-2.07270 	-3.13415 	-3.35000 	-2.82885 	-1.11320 	-1.67035 	-1.32390 	-1.40875 	-0.05190 	-0.15865 	-0.28675 	0.53555 	1.17260 	0.22045 
[Standard Deviation Data]																										
9.73580 	10.71165 	11.07365 	10.24380 	9.33105 	7.98490 	10.64060 	9.90280 	8.76585 	7.76025 	10.11135 	9.64775 	8.70045 	7.97920 	10.59475 	10.02990 	8.66895 	8.41645 	10.67760 	10.49825 	9.52385 	7.56255 	10.18535 	9.82230 	8.28520 	7.34775 	4.87820 
9.78855 	10.78370 	11.14280 	10.31910 	9.42580 	8.03035 	10.72475 	9.97680 	8.86075 	7.79270 	10.20830 	9.73120 	8.71495 	8.07040 	10.65055 	10.09495 	8.69565 	8.45255 	10.69935 	10.51165 	9.51435 	7.52575 	10.18205 	9.81580 	8.25690 	7.37080 	4.89975 
9.83530 	10.84570 	11.19745 	10.38190 	9.50880 	8.07175 	10.79670 	10.03830 	8.94145 	7.82775 	10.29740 	9.80720 	8.72180 	8.16480 	10.71040 	10.16610 	8.72830 	8.48620 	10.73450 	10.53770 	9.51750 	7.50610 	10.20000 	9.82890 	8.24760 	7.41340 	4.93830 
9.87445 	10.89560 	11.23610 	10.43110 	9.57805 	8.10880 	10.85420 	10.08590 	9.00660 	7.86550 	10.37555 	9.87425 	8.72075 	8.25980 	10.77090 	10.23950 	8.76465 	8.51290 	10.77930 	10.57325 	9.53080 	7.50075 	10.23645 	9.85885 	8.25540 	7.47220 	4.99035 
9.90420 	10.93115 	11.25765 	10.46565 	9.63245 	8.14135 	10.89530 	10.11790 	9.05570 	7.90465 	10.43995 	9.93050 	8.71160 	8.35255 	10.82925 	10.31180 	8.80210 	8.53095 	10.83030 	10.61485 	9.55180 	7.50645 	10.28790 	9.90220 	8.27775 	7.54300 	5.05070 
9.92265 	10.95000 	11.26095 	10.48470 	9.67145 	8.16925 	10.91825 	10.13295 	9.08905 	7.94285 	10.48835 	9.97400 	8.69440 	8.43965 	10.88270 	10.37975 	8.83765 	8.54105 	10.88410 	10.65920 	9.57785 	7.51970 	10.35015 	9.95540 	8.31145 	7.62090 	5.11310 
9.92790 	10.95020 	11.24545 	10.48750 	9.69510 	8.19235 	10.92190 	10.12985 	9.10775 	7.97690 	10.51905 	10.00280 	8.66970 	8.51700 	10.92920 	10.44045 	8.86810 	8.54655 	10.93785 	10.70350 	9.60615 	7.53750 	10.41900 	10.01455 	8.35280 	7.70105 	5.17080 
9.91840 	10.93030 	11.21105 	10.47385 	9.70350 	8.21025 	10.90560 	10.10830 	9.11315 	8.00335 	10.53140 	10.01535 	8.63900 	8.57970 	10.96755 	10.49190 	8.89070 	8.55200 	10.98920 	10.74525 	9.63395 	7.55710 	10.49000 	10.07600 	8.39790 	7.77860 	5.21810 
9.89280 	10.89005 	11.15815 	10.44405 	9.69705 	8.22200 	10.86970 	10.06935 	9.10725 	8.01935 	10.52555 	10.01135 	8.60480 	8.62230 	10.99715 	10.53290 	8.90345 	8.56185 	11.03655 	10.78265 	9.65880 	7.57625 	10.55900 	10.13640 	8.44320 	7.84960 	5.25050 
9.85085 	10.82980 	11.08755 	10.39890 	9.67625 	8.22635 	10.81525 	10.01565 	9.09180 	8.02275 	10.50285 	9.99200 	8.57025 	8.63945 	11.01835 	10.56315 	8.90560 	8.57880 	11.07880 	10.81445 	9.67900 	7.59295 	10.62235 	10.19320 	8.48560 	7.91085 	5.26540 
9.79270 	10.75090 	11.00070 	10.33960 	9.64135 	8.22160 	10.74420 	9.95075 	9.06815 	8.01250 	10.46555 	9.95960 	8.53895 	8.62710 	11.03210 	10.58355 	8.89785 	8.60260 	11.11540 	10.84020 	9.69335 	7.60600 	10.67695 	10.24435 	8.52310 	7.96025 	5.26250 
9.71950 	10.65515 	10.89920 	10.26745 	9.59270 	8.20650 	10.65865 	9.87840 	9.03685 	7.98800 	10.41625 	9.91755 	8.51420 	8.58320 	11.03985 	10.59550 	8.88170 	8.62965 	11.14610 	10.85985 	9.70130 	7.61425 	10.72065 	10.28865 	8.55420 	7.99665 	5.24325 
9.63300 	10.54465 	10.78480 	10.18350 	9.53070 	8.17985 	10.56095 	9.80185 	8.99780 	7.95005 	10.35805 	9.86920 	8.49865 	8.50815 	11.04300 	10.60065 	8.85915 	8.65405 	11.17110 	10.87365 	9.70280 	7.61735 	10.75230 	10.32530 	8.57820 	8.01975 	5.21065 
9.53545 	10.42155 	10.65940 	10.08890 	9.45595 	8.14145 	10.45325 	9.72335 	8.95050 	7.90025 	10.29365 	9.81755 	8.49315 	8.40550 	11.04270 	10.60050 	8.83195 	8.66880 	11.19045 	10.88195 	9.69795 	7.61485 	10.77140 	10.35385 	8.59475 	8.02980 	5.16880 
9.42925 	10.28800 	10.52480 	9.98460 	9.36920 	8.09230 	10.33770 	9.64365 	8.89410 	7.84195 	10.22530 	9.76460 	8.49700 	8.28150 	11.03980 	10.59610 	8.80165 	8.66745 	11.20455 	10.88505 	9.68695 	7.60685 	10.77825 	10.37405 	8.60385 	8.02770 	5.12225 
9.31705 	10.14640 	10.38300 	9.87160 	9.27135 	8.03425 	10.21640 	9.56295 	8.82815 	7.77925 	10.15485 	9.71105 	8.50750 	8.14445 	11.03445 	10.58815 	8.76930 	8.64590 	11.21350 	10.88360 	9.67030 	7.59375 	10.77405 	10.38615 	8.60565 	8.01500 	5.07570 
9.20150 	9.99895 	10.23605 	9.75110 	9.16355 	7.97010 	10.09105 	9.48055 	8.75240 	7.71695 	10.08310 	9.65655 	8.52090 	8.00390 	11.02635 	10.57645 	8.73535 	8.60290 	11.21775 	10.87775 	9.64835 	7.57595 	10.76085 	10.39045 	8.60030 	7.99375 	5.03350 
9.08490 	9.84795 	10.08595 	9.62425 	9.04700 	7.90245 	9.96330 	9.39550 	8.66735 	7.65880 	10.01055 	9.59975 	8.53250 	7.86935 	11.01475 	10.56045 	8.69995 	8.54010 	11.21710 	10.86780 	9.62155 	7.55390 	10.74040 	10.38735 	8.58825 	7.96625 	4.99935 
8.96920 	9.69570 	9.93430 	9.49220 	8.92315 	7.83330 	9.83435 	9.30685 	8.57390 	7.60645 	9.93685 	9.53885 	8.53760 	7.74930 	10.99810 	10.53890 	8.66260 	8.46140 	11.21115 	10.85330 	9.58975 	7.52805 	10.71465 	10.37695 	8.56965 	7.93470 	4.97570 
8.85580 	9.54435 	9.78255 	9.35590 	8.79305 	7.76315 	9.70475 	9.21380 	8.47340 	7.55905 	9.86100 	9.47190 	8.53185 	7.64980 	10.97485 	10.51010 	8.62230 	8.37195 	11.19910 	10.83370 	9.55270 	7.49845 	10.68465 	10.35915 	8.54450 	7.90065 	4.96345 
8.74550 	9.39550 	9.63150 	9.21620 	8.65785 	7.69095 	9.57475 	9.11550 	8.36730 	7.51255 	9.78180 	9.39710 	8.51140 	7.57475 	10.94310 	10.47250 	8.57765 	8.27705 	11.17950 	10.80780 	9.50970 	7.46490 	10.65055 	10.33305 	8.51235 	7.86475 	4.96160 
8.63885 	9.25065 	9.48170 	9.07400 	8.51840 	7.61460 	9.44425 	9.01175 	8.25690 	7.46125 	9.69770 	9.31340 	8.47325 	7.52460 	10.90105 	10.42440 	8.52730 	8.18100 	11.15095 	10.77430 	9.45975 	7.42715 	10.61200 	10.29755 	8.47275 	7.82685 	4.96795 
8.53560 	9.11060 	9.33355 	8.93040 	8.37545 	7.53220 	9.31330 	8.90250 	8.14300 	7.39885 	9.60755 	9.22035 	8.41515 	7.49770 	10.84755 	10.36480 	8.46985 	8.08645 	11.11200 	10.73185 	9.40190 	7.38445 	10.56755 	10.25140 	8.42520 	7.78590 	4.97890 
8.43545 	8.97580 	9.18745 	8.78690 	8.23025 	7.44265 	9.18200 	8.78850 	8.02615 	7.32075 	9.51060 	9.11810 	8.33615 	7.48980 	10.78195 	10.29325 	8.40430 	7.99435 	11.06160 	10.67940 	9.33555 	7.33640 	10.51590 	10.19350 	8.36920 	7.74045 	4.99040 
8.33800 	8.84670 	9.04415 	8.64550 	8.08440 	7.34615 	9.05110 	8.67125 	7.90650 	7.22530 	9.40705 	9.00780 	8.23695 	7.49470 	10.70460 	10.21040 	8.33030 	7.90420 	10.99950 	10.61655 	9.26040 	7.28280 	10.45570 	10.12320 	8.30505 	7.68935 	4.99850 
8.24270 	8.72355 	8.90490 	8.50850 	7.94005 	7.24410 	8.92195 	8.55320 	7.78405 	7.11435 	9.29800 	8.89120 	8.12010 	7.50430 	10.61695 	10.11775 	8.24825 	7.81460 	10.92630 	10.54390 	9.17710 	7.22410 	10.38630 	10.04080 	8.23340 	7.63175 	5.00030 
8.14895 	8.60670 	8.77125 	8.37830 	7.79995 	7.13840 	8.79660 	8.43760 	7.65965 	6.99300 	9.18555 	8.77090 	7.98980 	7.50905 	10.52135 	10.01750 	8.15925 	7.72385 	10.84350 	10.46280 	9.08690 	7.16145 	10.30795 	9.94765 	8.15580 	7.56785 	4.99415 
8.05650 	8.49660 	8.64505 	8.25725 	7.66715 	7.03105 	8.67775 	8.32835 	7.53460 	6.86855 	9.07285 	8.64995 	7.85210 	7.49875 	10.42085 	9.91245 	8.06505 	7.63025 	10.75365 	10.37545 	8.99190 	7.09670 	10.22175 	9.84580 	8.07430 	7.49895 	4.97965 
7.96515 	8.39375 	8.52865 	8.14770 	7.54525 	6.92425 	8.56830 	8.22950 	7.41165 	6.74960 	8.96360 	8.53235 	7.71350 	7.46440 	10.31910 	9.80570 	7.96785 	7.53300 	10.65960 	10.28455 	8.89450 	7.03175 	10.12965 	9.73820 	7.99120 	7.42680 	4.95770 
7.87500 	8.29845 	8.42395 	8.05155 	7.43785 	6.82010 	8.47105 	8.14505 	7.29440 	6.64370 	8.86180 	8.42210 	7.58100 	7.40030 	10.21950 	9.70000 	7.86990 	7.43275 	10.56460 	10.19300 	8.79710 	6.96855 	10.03415 	9.62780 	7.90860 	7.35395 	4.92970 
7.78635 	8.21090 	8.33280 	7.97050 	7.34805 	6.72085 	8.38860 	8.07800 	7.18715 	6.55670 	8.77090 	8.32315 	7.46080 	7.30505 	10.12515 	9.59795 	7.77300 	7.33180 	10.47135 	10.10325 	8.70180 	6.90845 	9.93805 	9.51745 	7.82815 	7.28265 	4.89735 
7.69975 	8.13125 	8.25605 	7.90530 	7.27815 	6.62835 	8.32220 	8.02975 	7.09425 	6.49105 	8.69365 	8.23875 	7.35790 	7.18310 	10.03835 	9.50140 	7.67895 	7.23480 	10.38220 	10.01735 	8.61005 	6.85210 	9.84375 	9.40955 	7.75085 	7.21500 	4.86210 
7.61595 	8.05945 	8.19400 	7.85600 	7.22885 	6.54465 	8.27220 	7.99935 	7.01915 	6.44600 	8.63130 	8.17075 	7.27500 	7.04395 	9.96045 	9.41170 	7.58935 	7.14780 	10.29865 	9.93665 	8.52265 	6.79980 	9.75380 	9.30585 	7.67710 	7.15230 	4.82495 
7.53610 	7.99580 	8.14620 	7.82140 	7.19930 	6.47205 	8.23745 	7.98400 	6.96355 	6.41835 	8.58395 	8.11940 	7.21310 	6.90110 	9.89170 	9.32955 	7.50570 	7.07755 	10.22150 	9.86210 	8.44005 	6.75100 	9.67010 	9.20760 	7.60690 	7.09520 	4.78665 
7.46170 	7.94060 	8.11165 	7.79930 	7.18700 	6.41270 	8.21610 	7.97910 	6.92725 	6.40395 	8.55010 	8.08305 	7.17105 	6.76895 	9.83160 	9.25515 	7.42965 	7.03000 	10.15115 	9.79385 	8.36235 	6.70520 	9.59425 	9.11560 	7.53985 	7.04390 	4.74780 
7.39435 	7.89440 	8.08880 	7.78725 	7.18880 	6.36895 	8.20540 	7.97925 	6.90835 	6.39890 	8.52730 	8.05855 	7.14635 	6.65970 	9.77920 	9.18835 	7.36275 	7.00830 	10.08760 	9.73220 	8.28985 	6.66190 	9.52780 	9.03070 	7.47580 	6.99885 	4.70945 
7.33560 	7.85740 	8.07615 	7.78260 	7.20130 	6.34250 	8.20245 	7.97925 	6.90415 	6.40035 	8.51260 	8.04150 	7.13570 	6.58100 	9.73305 	9.12870 	7.30595 	7.01165 	10.03070 	9.67710 	8.22310 	6.62085 	9.47190 	8.95395 	7.41510 	6.96045 	4.67265 
7.28670 	7.82960 	8.07190 	7.78305 	7.22160 	6.33415 	8.20440 	7.97480 	6.91205 	6.40625 	8.50250 	8.02765 	7.13565 	6.53470 	9.69165 	9.07550 	7.25950 	7.03560 	9.98020 	9.62850 	8.16300 	6.58215 	9.42740 	8.88665 	7.35860 	6.92935 	4.63875 
