[Subject]	
[Date]	05/30/2016
[Time]	17:35:24
[Channels]	27
[Rate]	1000.000000
[Type]	Average
[Points]	1351
[Xmin]	-100.00000
[Sweeps]	5047
[Accepted]	120
[Rejected]	4927
[Domain]	Time
[Rows]	Points																									
[Electrode Labels]																											
[FP2]	        [AF4]	        [F2]	        [F4]	        [F6]	        [F8]	        [FC2]	        [FC4]	        [FC6]	        [FT8]	        [C2]	        [C4]	        [C6]	        [T8]	        [CP2]	        [CP4]	        [CP6]	        [TP8]	        [P2]	        [P4]	        [P6]	        [P8]	        [PO4]	        [PO6]	        [PO8]	        [O2]	        [CB2]	
[Electrode XUnits]																											
[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	
[Electrode YUnits]																											
[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	
[Average Data]
0.74085 	0.73190 	0.79455 	0.87745 	0.84990 	0.72615 	0.73345 	0.72040 	0.65485 	0.59085 	0.59450 	0.71240 	0.43140 	0.36870 	0.38330 	0.54585 	0.49345 	-0.01875 	0.30330 	0.35425 	0.41655 	0.06830 	0.52730 	0.30155 	0.24585 	0.58310 	0.59425 
0.69105 	0.66040 	0.72620 	0.82195 	0.79090 	0.71950 	0.67415 	0.66080 	0.61105 	0.65345 	0.56520 	0.65510 	0.43740 	0.41295 	0.38470 	0.54425 	0.51360 	-0.00630 	0.30885 	0.36065 	0.43270 	0.08725 	0.54550 	0.32460 	0.26425 	0.60290 	0.60300 
0.63810 	0.58905 	0.65385 	0.75960 	0.72695 	0.70155 	0.61065 	0.59750 	0.56215 	0.70295 	0.53140 	0.59380 	0.43975 	0.44695 	0.38200 	0.53600 	0.52585 	-0.00110 	0.31100 	0.36150 	0.43935 	0.09885 	0.55895 	0.34210 	0.27730 	0.61545 	0.60280 
0.58195 	0.51835 	0.57835 	0.69185 	0.66045 	0.67155 	0.54400 	0.53225 	0.51045 	0.73725 	0.49405 	0.53040 	0.43975 	0.47000 	0.37565 	0.52190 	0.53065 	-0.00250 	0.31005 	0.35715 	0.43715 	0.10415 	0.56780 	0.35415 	0.28510 	0.62110 	0.59375 
0.52235 	0.44780 	0.49995 	0.61955 	0.59360 	0.62930 	0.47500 	0.46610 	0.45820 	0.75515 	0.45370 	0.46600 	0.43845 	0.48205 	0.36590 	0.50240 	0.52830 	-0.00985 	0.30635 	0.34830 	0.42665 	0.10415 	0.57165 	0.36075 	0.28790 	0.62010 	0.57625 
0.45850 	0.37645 	0.41895 	0.54335 	0.52765 	0.57525 	0.40400 	0.39930 	0.40690 	0.75635 	0.41060 	0.40090 	0.43645 	0.48415 	0.35260 	0.47770 	0.51885 	-0.02240 	0.29970 	0.33505 	0.40840 	0.10000 	0.57030 	0.36190 	0.28545 	0.61255 	0.55060 
0.38995 	0.30310 	0.33510 	0.46355 	0.46335 	0.51100 	0.33100 	0.33155 	0.35740 	0.74170 	0.36460 	0.33490 	0.43385 	0.47805 	0.33535 	0.44760 	0.50215 	-0.03950 	0.28975 	0.31760 	0.38280 	0.09220 	0.56310 	0.35740 	0.27770 	0.59880 	0.51750 
0.31635 	0.22640 	0.24855 	0.38050 	0.40135 	0.43910 	0.25595 	0.26240 	0.31025 	0.71355 	0.31575 	0.26725 	0.43030 	0.46625 	0.31395 	0.41215 	0.47800 	-0.06005 	0.27630 	0.29605 	0.35040 	0.08140 	0.54990 	0.34760 	0.26475 	0.57940 	0.47805 
0.23765 	0.14535 	0.15950 	0.29485 	0.34220 	0.36295 	0.17920 	0.19170 	0.26575 	0.67495 	0.26420 	0.19770 	0.42570 	0.45150 	0.28830 	0.37145 	0.44665 	-0.08275 	0.25930 	0.27080 	0.31210 	0.06845 	0.53065 	0.33275 	0.24705 	0.55530 	0.43380 
0.15440 	0.05975 	0.06870 	0.20760 	0.28650 	0.28625 	0.10130 	0.11990 	0.22430 	0.62955 	0.21060 	0.12650 	0.41995 	0.43635 	0.25880 	0.32615 	0.40875 	-0.10575 	0.23910 	0.24260 	0.26915 	0.05430 	0.50585 	0.31400 	0.22575 	0.52790 	0.38695 
