[Subject]	
[Date]	05/30/2016
[Time]	17:35:24
[Channels]	27
[Rate]	1000.000000
[Type]	Average
[Points]	1351
[Xmin]	-100.00000
[Sweeps]	5047
[Accepted]	114
[Rejected]	4933
[Domain]	Time
[Rows]	Points																									
[Electrode Labels]																											
[FP2]	        [AF4]	        [F2]	        [F4]	        [F6]	        [F8]	        [FC2]	        [FC4]	        [FC6]	        [FT8]	        [C2]	        [C4]	        [C6]	        [T8]	        [CP2]	        [CP4]	        [CP6]	        [TP8]	        [P2]	        [P4]	        [P6]	        [P8]	        [PO4]	        [PO6]	        [PO8]	        [O2]	        [CB2]	
[Electrode XUnits]																											
[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	
[Electrode YUnits]																											
[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	[Default]	
[Average Data]
-1.97015 	-3.04400 	-4.34645 	-4.52910 	-4.09600 	-1.94820 	-6.65855 	-5.57170 	-4.31100 	-2.31540 	-6.45590 	-5.89805 	-4.40410 	-1.54330 	-4.87065 	-4.45500 	-3.46655 	-0.90080 	-3.20225 	-2.39275 	-1.95780 	-0.50320 	-1.51595 	-0.84540 	-0.65460 	-0.96485 	-1.02665 
-1.93875 	-2.98175 	-4.29485 	-4.47980 	-4.04455 	-1.94435 	-6.60740 	-5.51845 	-4.28265 	-2.33025 	-6.40530 	-5.84115 	-4.37750 	-1.49980 	-4.84360 	-4.43055 	-3.45325 	-0.90415 	-3.20410 	-2.40380 	-1.97565 	-0.52830 	-1.55555 	-0.88125 	-0.68860 	-0.99810 	-1.03950 
-1.90365 	-2.91115 	-4.23845 	-4.42630 	-3.98840 	-1.93800 	-6.55110 	-5.45485 	-4.24825 	-2.34835 	-6.34885 	-5.77430 	-4.34225 	-1.45650 	-4.80955 	-4.40040 	-3.43385 	-0.91350 	-3.19820 	-2.40830 	-1.98920 	-0.55085 	-1.58920 	-0.91270 	-0.71940 	-1.02880 	-1.05070 
-1.86445 	-2.83380 	-4.17725 	-4.36860 	-3.92755 	-1.92700 	-6.48955 	-5.38100 	-4.20625 	-2.36685 	-6.28620 	-5.69800 	-4.29735 	-1.41460 	-4.76800 	-4.36420 	-3.40885 	-0.92750 	-3.18385 	-2.40550 	-1.99760 	-0.56940 	-1.61600 	-0.93840 	-0.74550 	-1.05555 	-1.05920 
-1.82150 	-2.75265 	-4.11225 	-4.30730 	-3.86290 	-1.91000 	-6.42310 	-5.29815 	-4.15575 	-2.38280 	-6.21750 	-5.61360 	-4.24255 	-1.37520 	-4.71880 	-4.32235 	-3.37885 	-0.94485 	-3.16060 	-2.39515 	-2.00050 	-0.58285 	-1.63545 	-0.95750 	-0.76550 	-1.07730 	-1.06430 
-1.77585 	-2.67130 	-4.04490 	-4.24390 	-3.79645 	-1.88645 	-6.35280 	-5.20845 	-4.09680 	-2.39345 	-6.14360 	-5.52330 	-4.17870 	-1.33950 	-4.66250 	-4.27545 	-3.34530 	-0.96460 	-3.12860 	-2.37735 	-1.99775 	-0.59040 	-1.64775 	-0.96965 	-0.77880 	-1.09360 	-1.06565 
-1.72935 	-2.59375 	-3.97730 	-4.18040 	-3.73095 	-1.85685 	-6.28035 	-5.11485 	-4.03070 	-2.39710 	-6.06600 	-5.42995 	-4.10725 	-1.30865 	-4.60000 	-4.22445 	-3.30935 	-0.98560 	-3.08840 	-2.35275 	-1.98955 	-0.59195 	-1.65335 	-0.97475 	-0.78495 	-1.10430 	-1.06320 
-1.68415 	-2.52395 	-3.91195 	-4.11905 	-3.67010 	-1.82275 	-6.20775 	-5.02045 	-3.95975 	-2.39280 	-5.98625 	-5.33645 	-4.03045 	-1.28360 	-4.53250 	-4.17055 	-3.27280 	-1.00655 	-3.04105 	-2.32235 	-1.97660 	-0.58775 	-1.65325 	-0.97365 	-0.78450 	-1.10990 	-1.05740 
-1.64255 	-2.46585 	-3.85150 	-4.06265 	-3.61760 	-1.78625 	-6.13740 	-4.92880 	-3.88745 	-2.38120 	-5.90640 	-5.24565 	-3.95100 	-1.26490 	-4.46180 	-4.11520 	-3.23740 	-1.02560 	-2.98800 	-2.28755 	-1.96015 	-0.57835 	-1.64885 	-0.96740 	-0.77835 	-1.11130 	-1.04925 
-1.60715 	-2.42245 	-3.79840 	-4.01370 	-3.57715 	-1.74980 	-6.07170 	-4.84315 	-3.81790 	-2.36365 	-5.82880 	-5.16035 	-3.87230 	-1.25290 	-4.38995 	-4.06025 	-3.20540 	-1.04080 	-2.93120 	-2.25025 	-1.94215 	-0.56495 	-1.64185 	-0.95755 	-0.76795 	-1.11015 	-1.04035 
-1.57975 	-2.39585 	-3.75485 	-3.97440 	-3.55165 	-1.71585 	-6.01280 	-4.76650 	-3.75510 	-2.34210 	-5.75545 	-5.08300 	-3.79800 	-1.24770 	-4.31920 	-4.00780 	-3.17910 	-1.05000 	-2.87295 	-2.21275 	-1.92485 	-0.54910 	-1.63430 	-0.94630 	-0.75520 	-1.10810 	-1.03225 
-1.56225 	-2.38705 	-3.72255 	-3.94650 	-3.54290 	-1.68630 	-5.96285 	-4.70120 	-3.70255 	-2.31870 	-5.68865 	-5.01585 	-3.73185 	-1.24945 	-4.25195 	-3.96010 	-3.16055 	-1.05225 	-2.81560 	-2.17720 	-1.91080 	-0.53265 	-1.62810 	-0.93580 	-0.74205 	-1.10710 	-1.02670 
-1.55545 	-2.39560 	-3.70235 	-3.93080 	-3.55130 	-1.66265 	-5.92320 	-4.64875 	-3.66265 	-2.29550 	-5.62980 	-4.96040 	-3.67665 	-1.25820 	-4.19030 	-3.91915 	-3.15145 	-1.04800 	-2.76135 	-2.14565 	-1.90220 	-0.51770 	-1.62490 	-0.92785 	-0.73055 	-1.10880 	-1.02515 
-1.55945 	-2.41980 	-3.69430 	-3.92720 	-3.57605 	-1.64590 	-5.89445 	-4.60960 	-3.63630 	-2.27455 	-5.58015 	-4.91765 	-3.63415 	-1.27415 	-4.13590 	-3.88640 	-3.15230 	-1.03925 	-2.71190 	-2.11965 	-1.90055 	-0.50625 	-1.62570 	-0.92405 	-0.72210 	-1.11465 	-1.02870 
-1.57375 	-2.45650 	-3.69745 	-3.93485 	-3.61505 	-1.63655 	-5.87645 	-4.58330 	-3.62325 	-2.25790 	-5.53990 	-4.88770 	-3.60480 	-1.29785 	-4.08965 	-3.86260 	-3.16255 	-1.02990 	-2.66820 	-2.09985 	-1.90660 	-0.50005 	-1.63080 	-0.92520 	-0.71795 	-1.12535 	-1.03795 
-1.59690 	-2.50190 	-3.71010 	-3.95230 	-3.66590 	-1.63475 	-5.86835 	-4.56855 	-3.62220 	-2.24740 	-5.50865 	-4.86980 	-3.58790 	-1.32960 	-4.05175 	-3.84745 	-3.18050 	-1.02480 	-2.63065 	-2.08625 	-1.92000 	-0.50050 	-1.63990 	-0.93155 	-0.71860 	-1.14100 	-1.05280 
-1.62725 	-2.55160 	-3.73010 	-3.97730 	-3.72565 	-1.64050 	-5.86845 	-4.56340 	-3.63140 	-2.24515 	-5.48545 	-4.86235 	-3.58170 	-1.36975 	-4.02155 	-3.84005 	-3.20370 	-1.02915 	-2.59865 	-2.07795 	-1.93965 	-0.50815 	-1.65195 	-0.94235 	-0.72400 	-1.16105 	-1.07290 
-1.66255 	-2.60115 	-3.75485 	-4.00760 	-3.79115 	-1.65350 	-5.87490 	-4.56550 	-3.64895 	-2.25300 	-5.46880 	-4.86315 	-3.58395 	-1.41830 	-3.99785 	-3.83870 	-3.22905 	-1.04710 	-2.57115 	-2.07345 	-1.96350 	-0.52315 	-1.66525 	-0.95670 	-0.73370 	-1.18445 	-1.09750 
-1.70070 	-2.64660 	-3.78175 	-4.04065 	-3.85950 	-1.67350 	-5.88570 	-4.57225 	-3.67295 	-2.27250 	-5.45700 	-4.86930 	-3.59240 	-1.47485 	-3.97905 	-3.84130 	-3.25345 	-1.08125 	-2.54680 	-2.07095 	-1.98925 	-0.54470 	-1.67800 	-0.97295 	-0.74665 	-1.20965 	-1.12535 
-1.73950 	-2.68475 	-3.80845 	-4.07420 	-3.92755 	-1.69965 	-5.89855 	-4.58135 	-3.70160 	-2.30490 	-5.44820 	-4.87790 	-3.60485 	-1.53825 	-3.96325 	-3.84545 	-3.27430 	-1.13205 	-2.52370 	-2.06860 	-2.01450 	-0.57110 	-1.68810 	-0.98940 	-0.76150 	-1.23485 	-1.15515 
-1.77705 	-2.71320 	-3.83260 	-4.10585 	-3.99215 	-1.73070 	-5.91140 	-4.59045 	-3.73315 	-2.34980 	-5.44040 	-4.88580 	-3.61935 	-1.60650 	-3.94850 	-3.84875 	-3.28930 	-1.19775 	-2.50015 	-2.06435 	-2.03680 	-0.60020 	-1.69365 	-1.00410 	-0.77645 	-1.25825 	-1.18535 
-1.81170 	-2.73080 	-3.85255 	-4.13380 	-4.05045 	-1.76520 	-5.92255 	-4.59780 	-3.76555 	-2.40560 	-5.43200 	-4.89060 	-3.63440 	-1.67695 	-3.93290 	-3.84925 	-3.29705 	-1.27495 	-2.47455 	-2.05655 	-2.05425 	-0.62910 	-1.69290 	-1.01545 	-0.78970 	-1.27805 	-1.21400 
-1.84240 	-2.73770 	-3.86720 	-4.15660 	-4.09995 	-1.80165 	-5.93070 	-4.60230 	-3.79680 	-2.46935 	-5.42160 	-4.89045 	-3.64875 	-1.74630 	-3.91495 	-3.84535 	-3.29700 	-1.35900 	-2.44535 	-2.04395 	-2.06535 	-0.65505 	-1.68455 	-1.02170 	-0.79965 	-1.29270 	-1.23970 
-1.86895 	-2.73525 	-3.87630 	-4.17360 	-4.13900 	-1.83860 	-5.93530 	-4.60345 	-3.82510 	-2.53710 	-5.40855 	-4.88435 	-3.66145 	-1.81110 	-3.89375 	-3.83610 	-3.28905 	-1.44480 	-2.41195 	-2.02580 	-2.06935 	-0.67545 	-1.66810 	-1.02190 	-0.80485 	-1.30125 	-1.26135 
-1.89185 	-2.72620 	-3.88065 	-4.18495 	-4.16670 	-1.87500 	-5.93655 	-4.60170 	-3.84925 	-2.60455 	-5.39285 	-4.87255 	-3.67230 	-1.86815 	-3.86905 	-3.82125 	-3.27395 	-1.52735 	-2.37405 	-2.00205 	-2.06615 	-0.68835 	-1.64375 	-1.01545 	-0.80450 	-1.30335 	-1.27820 
-1.91235 	-2.71420 	-3.88170 	-4.19155 	-4.18325 	-1.91015 	-5.93555 	-4.59830 	-3.86855 	-2.66760 	-5.37530 	-4.85620 	-3.68145 	-1.91515 	-3.84130 	-3.80145 	-3.25285 	-1.60205 	-2.33215 	-1.97320 	-2.05610 	-0.69260 	-1.61230 	-1.00230 	-0.79855 	-1.29895 	-1.29030 
-1.93225 	-2.70330 	-3.88175 	-4.19515 	-4.18995 	-1.94360 	-5.93390 	-4.59510 	-3.88340 	-2.72305 	-5.35720 	-4.83740 	-3.68950 	-1.95050 	-3.81140 	-3.77765 	-3.22735 	-1.66505 	-2.28705 	-1.94030 	-2.04005 	-0.68790 	-1.57495 	-0.98280 	-0.78730 	-1.28865 	-1.29785 
-1.95350 	-2.69795 	-3.88325 	-4.19770 	-4.18885 	-1.97525 	-5.93350 	-4.59420 	-3.89485 	-2.76880 	-5.34015 	-4.81855 	-3.69755 	-1.97355 	-3.78060 	-3.75105 	-3.19905 	-1.71325 	-2.23985 	-1.90430 	-2.01875 	-0.67465 	-1.53325 	-0.95755 	-0.77140 	-1.27305 	-1.30150 
-1.97785 	-2.70150 	-3.88835 	-4.20115 	-4.18255 	-2.00495 	-5.93600 	-4.59760 	-3.90440 	-2.80400 	-5.32545 	-4.80195 	-3.70660 	-1.98425 	-3.74990 	-3.72280 	-3.16935 	-1.74375 	-2.19135 	-1.86615 	-1.99300 	-0.65355 	-1.48830 	-0.92695 	-0.75140 	-1.25240 	-1.30155 
-2.00640 	-2.71640 	-3.89855 	-4.20705 	-4.17330 	-2.03265 	-5.94240 	-4.60650 	-3.91360 	-2.82865 	-5.31390 	-4.78915 	-3.71740 	-1.98275 	-3.71990 	-3.69325 	-3.13920 	-1.75435 	-2.14200 	-1.82605 	-1.96280 	-0.62520 	-1.44075 	-0.89100 	-0.72745 	-1.22680 	-1.29795 
-2.03930 	-2.74325 	-3.91435 	-4.21570 	-4.16310 	-2.05800 	-5.95275 	-4.62080 	-3.92315 	-2.84325 	-5.30535 	-4.78060 	-3.72995 	-1.96925 	-3.69030 	-3.66225 	-3.10865 	-1.74280 	-2.09135 	-1.78380 	-1.92780 	-0.59010 	-1.39040 	-0.84925 	-0.69915 	-1.19560 	-1.29015 
-2.07595 	-2.78100 	-3.93515 	-4.22690 	-4.15320 	-2.08050 	-5.96630 	-4.63970 	-3.93345 	-2.84845 	-5.29890 	-4.77560 	-3.74355 	-1.94425 	-3.66030 	-3.62890 	-3.07720 	-1.70760 	-2.03855 	-1.73840 	-1.88675 	-0.54835 	-1.33645 	-0.80085 	-0.66570 	-1.15785 	-1.27715 
-2.11475 	-2.82705 	-3.95930 	-4.23945 	-4.14440 	-2.09915 	-5.98135 	-4.66115 	-3.94410 	-2.84445 	-5.29300 	-4.77255 	-3.75685 	-1.90805 	-3.62860 	-3.59215 	-3.04415 	-1.64800 	-1.98250 	-1.68870 	-1.83855 	-0.50005 	-1.27765 	-0.74455 	-0.62585 	-1.11245 	-1.25795 
-2.15365 	-2.87775 	-3.98490 	-4.25175 	-4.13690 	-2.11275 	-5.99610 	-4.68295 	-3.95425 	-2.83100 	-5.28595 	-4.76955 	-3.76855 	-1.86140 	-3.59390 	-3.55070 	-3.00850 	-1.56480 	-1.92200 	-1.63340 	-1.78205 	-0.44535 	-1.21275 	-0.67950 	-0.57875 	-1.05855 	-1.23160 
-2.19030 	-2.92875 	-4.00955 	-4.26225 	-4.13055 	-2.11965 	-6.00860 	-4.70280 	-3.96225 	-2.80735 	-5.27610 	-4.76455 	-3.77715 	-1.80500 	-3.55505 	-3.50370 	-2.96935 	-1.46035 	-1.85605 	-1.57155 	-1.71650 	-0.38440 	-1.14055 	-0.60485 	-0.52335 	-0.99560 	-1.19755 
-2.22225 	-2.97555 	-4.03095 	-4.26910 	-4.12445 	-2.11865 	-6.01710 	-4.71865 	-3.96625 	-2.77275 	-5.26205 	-4.75600 	-3.78120 	-1.73995 	-3.51110 	-3.45070 	-2.92625 	-1.33810 	-1.78400 	-1.50255 	-1.64170 	-0.31770 	-1.06005 	-0.52045 	-0.45935 	-0.92355 	-1.15555 
-2.24745 	-3.01405 	-4.04715 	-4.27095 	-4.11760 	-2.10845 	-6.02040 	-4.72895 	-3.96405 	-2.72655 	-5.24305 	-4.74280 	-3.77970 	-1.66740 	-3.46170 	-3.39170 	-2.87875 	-1.20260 	-1.70585 	-1.42630 	-1.55785 	-0.24570 	-0.97100 	-0.42655 	-0.38685 	-0.84280 	-1.10600 
-2.26440 	-3.04095 	-4.05695 	-4.26670 	-4.10900 	-2.08875 	-6.01780 	-4.73295 	-3.95370 	-2.66915 	-5.21885 	-4.72475 	-3.77185 	-1.58940 	-3.40700 	-3.32725 	-2.82690 	-1.05945 	-1.62205 	-1.34315 	-1.46610 	-0.16945 	-0.87350 	-0.32405 	-0.30645 	-0.75430 	-1.04965 
-2.27235 	-3.05425 	-4.05975 	-4.25630 	-4.09795 	-2.06025 	-6.00955 	-4.73040 	-3.93400 	-2.60190 	-5.18985 	-4.70240 	-3.75755 	-1.50890 	-3.34775 	-3.25870 	-2.77115 	-0.91460 	-1.53360 	-1.25425 	-1.36805 	-0.09020 	-0.76850 	-0.21435 	-0.21945 	-0.65940 	-0.98775 
-2.27155 	-3.05335 	-4.05580 	-4.24025 	-4.08445 	-2.02425 	-5.99635 	-4.72205 	-3.90465 	-2.52690 	-5.15730 	-4.67690 	-3.73685 	-1.42950 	-3.28525 	-3.18765 	-2.71275 	-0.77415 	-1.44200 	-1.16110 	-1.26605 	-0.00950 	-0.65750 	-0.09955 	-0.12780 	-0.56010 	-0.92195 
-2.26305 	-3.03900 	-4.04625 	-4.21995 	-4.06915 	-1.98295 	-5.97970 	-4.70910 	-3.86635 	-2.44695 	-5.12285 	-4.65005 	-3.71005 	-1.35520 	-3.22125 	-3.11630 	-2.65300 	-0.64405 	-1.34910 	-1.06585 	-1.16280 	0.07075 	-0.54270 	0.01790 	-0.03375 	-0.45855 	-0.85405 
-2.24835 	-3.01315 	-4.03270 	-4.19715 	-4.05270 	-1.93890 	-5.96120 	-4.69325 	-3.82040 	-2.36510 	-5.08825 	-4.62395 	-3.67770 	-1.29025 	-3.15755 	-3.04695 	-2.59370 	-0.52980 	-1.25710 	-0.97065 	-1.06115 	0.14840 	-0.42660 	0.13535 	0.06010 	-0.35710 	-0.78620 
-2.22930 	-2.97880 	-4.01690 	-4.17385 	-4.03625 	-1.89480 	-5.94275 	-4.67615 	-3.76890 	-2.28420 	-5.05540 	-4.60035 	-3.64030 	-1.23840 	-3.09615 	-2.98185 	-2.53665 	-0.43585 	-1.16790 	-0.87775 	-0.96395 	0.22165 	-0.31170 	0.25030 	0.15145 	-0.25820 	-0.72035 
-2.20785 	-2.93945 	-4.00080 	-4.15195 	-4.02070 	-1.85360 	-5.92610 	-4.65950 	-3.71415 	-2.20745 	-5.02615 	-4.58115 	-3.59845 	-1.20285 	-3.03890 	-2.92290 	-2.48340 	-0.36560 	-1.08340 	-0.78935 	-0.87355 	0.28850 	-0.20080 	0.36015 	0.23820 	-0.16405 	-0.65835 
-2.18615 	-2.89935 	-3.98640 	-4.13325 	-4.00695 	-1.81825 	-5.91290 	-4.64470 	-3.65910 	-2.13770 	-5.00205 	-4.56760 	-3.55310 	-1.18560 	-2.98730 	-2.87170 	-2.43555 	-0.32090 	-1.00530 	-0.70740 	-0.79185 	0.34735 	-0.09610 	0.46305 	0.31875 	-0.07665 	-0.60175 
-2.16620 	-2.86275 	-3.97555 	-4.11940 	-3.99600 	-1.79175 	-5.90460 	-4.63320 	-3.60670 	-2.07820 	-4.98435 	-4.56070 	-3.50550 	-1.18775 	-2.94290 	-2.82945 	-2.39450 	-0.30215 	-0.93500 	-0.63360 	-0.72030 	0.39710 	0.00025 	0.55725 	0.39185 	0.00260 	-0.55175 
-2.15020 	-2.83400 	-3.97015 	-4.11195 	-3.98905 	-1.77690 	-5.90265 	-4.62605 	-3.56030 	-2.03190 	-4.97425 	-4.56130 	-3.45730 	-1.20900 	-2.90690 	-2.79705 	-2.36155 	-0.30805 	-0.87385 	-0.56945 	-0.66000 	0.43715 	0.08645 	0.64125 	0.45645 	0.07245 	-0.50910 
-2.14010 	-2.81710 	-3.97200 	-4.11235 	-3.98725 	-1.77620 	-5.90840 	-4.62445 	-3.52315 	-2.00170 	-4.97290 	-4.57005 	-3.41090 	-1.24835 	-2.88060 	-2.77535 	-2.33785 	-0.33570 	-0.82300 	-0.51635 	-0.61160 	0.46730 	0.16090 	0.71380 	0.51175 	0.13190 	-0.47470 
-2.13790 	-2.81555 	-3.98255 	-4.12180 	-3.99165 	-1.79145 	-5.92285 	-4.62950 	-3.49800 	-1.98965 	-4.98125 	-4.58765 	-3.36890 	-1.30370 	-2.86495 	-2.76485 	-2.32425 	-0.38130 	-0.78365 	-0.47550 	-0.57555 	0.48790 	0.22210 	0.77405 	0.55690 	0.18010 	-0.44905 
[Standard Deviation Data]																										
9.73455 	10.68550 	11.14605 	10.48615 	9.47215 	8.27670 	10.65050 	9.99745 	8.93555 	7.44625 	10.12890 	9.74085 	8.27870 	7.39185 	10.44735 	9.85845 	8.23845 	8.39965 	10.29815 	9.98395 	8.97440 	7.47930 	9.64270 	9.38530 	8.16450 	7.09850 	5.05655 
9.76525 	10.71785 	11.20155 	10.51150 	9.46640 	8.26595 	10.70945 	10.02435 	8.92465 	7.39895 	10.16925 	9.72490 	8.29815 	7.27510 	10.40635 	9.79395 	8.16885 	8.22605 	10.21160 	9.88375 	8.87760 	7.42270 	9.58795 	9.32500 	8.12715 	7.08975 	5.09090 
9.78735 	10.73590 	11.24220 	10.52215 	9.45170 	8.24620 	10.75435 	10.03940 	8.90715 	7.35420 	10.20255 	9.70165 	8.31535 	7.17265 	10.36740 	9.72840 	8.09460 	8.05435 	10.13295 	9.79105 	8.77950 	7.36990 	9.54130 	9.27065 	8.09330 	7.08905 	5.13040 
9.79965 	10.74175 	11.26665 	10.51675 	9.42755 	8.21635 	10.78385 	10.04140 	8.88115 	7.31210 	10.22725 	9.67120 	8.32730 	7.09160 	10.33005 	9.66240 	8.01670 	7.89460 	10.06225 	9.70635 	8.68160 	7.32105 	9.50155 	9.22145 	8.06240 	7.09500 	5.17085 
9.80080 	10.73725 	11.27380 	10.49450 	9.39380 	8.17550 	10.79685 	10.02955 	8.84460 	7.27265 	10.24170 	9.63340 	8.33185 	7.03495 	10.29405 	9.59680 	7.93665 	7.75405 	9.99970 	9.63045 	8.58555 	7.27580 	9.46765 	9.17670 	8.03375 	7.10610 	5.20800 
9.78970 	10.72385 	11.26295 	10.45525 	9.35110 	8.12370 	10.79280 	10.00355 	8.79655 	7.23550 	10.24470 	9.58830 	8.32765 	7.00085 	10.25960 	9.53265 	7.85640 	7.63735 	9.94550 	9.56370 	8.49300 	7.23325 	9.43850 	9.13600 	8.00695 	7.12100 	5.23795 
9.76540 	10.70170 	11.23385 	10.39945 	9.30005 	8.06120 	10.77145 	9.96365 	8.73715 	7.20045 	10.23535 	9.53630 	8.31370 	6.98390 	10.22715 	9.47130 	7.77805 	7.54660 	9.90020 	9.50675 	8.40565 	7.19225 	9.41330 	9.09885 	7.98135 	7.13830 	5.25735 
9.72695 	10.67005 	11.18640 	10.32800 	9.24155 	7.98870 	10.73315 	9.91075 	8.66765 	7.16730 	10.21340 	9.47820 	8.28895 	6.97720 	10.19760 	9.41440 	7.70360 	7.48230 	9.86435 	9.45970 	8.32465 	7.15145 	9.39140 	9.06475 	7.95610 	7.15655 	5.26395 
9.67400 	10.62705 	11.12090 	10.24225 	9.17570 	7.90730 	10.67865 	9.84640 	8.58990 	7.13565 	10.17935 	9.41545 	8.25240 	6.97420 	10.17200 	9.36320 	7.63460 	7.44265 	9.83835 	9.42255 	8.25080 	7.10935 	9.37195 	9.03275 	7.92980 	7.17405 	5.25650 
9.60655 	10.57085 	11.03810 	10.14355 	9.10230 	7.81810 	10.60920 	9.77245 	8.50540 	7.10495 	10.13430 	9.34960 	8.20310 	6.97050 	10.15170 	9.31920 	7.57170 	7.42375 	9.82260 	9.39495 	8.18410 	7.06450 	9.35415 	9.00165 	7.90075 	7.18890 	5.23475 
9.52525 	10.49980 	10.93905 	10.03365 	9.02045 	7.72255 	10.52610 	9.69095 	8.41565 	7.07450 	10.07980 	9.28225 	8.14080 	6.96370 	10.13775 	9.28320 	7.51495 	7.41925 	9.81735 	9.37650 	8.12435 	7.01565 	9.33695 	8.96995 	7.86710 	7.19915 	5.19980 
9.43115 	10.41340 	10.82505 	9.91430 	8.92945 	7.62205 	10.43095 	9.60350 	8.32135 	7.04355 	10.01790 	9.21480 	8.06605 	6.95315 	10.13110 	9.25595 	7.46385 	7.42185 	9.82220 	9.36675 	8.07075 	6.96225 	9.31970 	8.93635 	7.82725 	7.20305 	5.15370 
9.32620 	10.31205 	10.69765 	9.78740 	8.82885 	7.51850 	10.32545 	9.51145 	8.22310 	7.01140 	9.95085 	9.14820 	7.98080 	6.93850 	10.13230 	9.23775 	7.41750 	7.42445 	9.83690 	9.36540 	8.02270 	6.90435 	9.30180 	8.89995 	7.78030 	7.19950 	5.09960 
9.21275 	10.19770 	10.55880 	9.65480 	8.71940 	7.41380 	10.21140 	9.41590 	8.12155 	6.97760 	9.88075 	9.08295 	7.88835 	6.91865 	10.14145 	9.22855 	7.37565 	7.42210 	9.86080 	9.37230 	7.97990 	6.84315 	9.28320 	8.86060 	7.72650 	7.18825 	5.04120 
9.09375 	10.07315 	10.41075 	9.51895 	8.60300 	7.31025 	10.09060 	9.31790 	8.01820 	6.94200 	9.80960 	9.01965 	7.79290 	6.89225 	10.15835 	9.22850 	7.33830 	7.41270 	9.89285 	9.38760 	7.94285 	6.78085 	9.26430 	8.81915 	7.66715 	7.17005 	4.98255 
8.97240 	9.94180 	10.25615 	9.38210 	8.48295 	7.21045 	9.96525 	9.21885 	7.91525 	6.90440 	9.73940 	8.95915 	7.69960 	6.85785 	10.18245 	9.23765 	7.30655 	7.39670 	9.93225 	9.41155 	7.91245 	6.72020 	9.24585 	8.77730 	7.60455 	7.14625 	4.92775 
8.85210 	9.80725 	10.09780 	9.24690 	8.36385 	7.11695 	9.83760 	9.12060 	7.81615 	6.86470 	9.67195 	8.90240 	7.61400 	6.81555 	10.21300 	9.25575 	7.28200 	7.37600 	9.97775 	9.44430 	7.88980 	6.66415 	9.22870 	8.73725 	7.54180 	7.11905 	4.88055 
8.73600 	9.67265 	9.93855 	9.11600 	8.25095 	7.03205 	9.71005 	9.02540 	7.72420 	6.82265 	9.60880 	8.85065 	7.54085 	6.76735 	10.24880 	9.28245 	7.26650 	7.35225 	10.02810 	9.48550 	7.87625 	6.61530 	9.21370 	8.70140 	7.48225 	7.09075 	4.84385 
8.62640 	9.54065 	9.78100 	8.99150 	8.14910 	6.95795 	9.58490 	8.93530 	7.64195 	6.77815 	9.55095 	8.80500 	7.48375 	6.71740 	10.28845 	9.31665 	7.26130 	7.32600 	10.08155 	9.53410 	7.87220 	6.57510 	9.20135 	8.67190 	7.42885 	7.06335 	4.81925 
8.52480 	9.41295 	9.62720 	8.87485 	8.06145 	6.89600 	9.46365 	8.85185 	7.57040 	6.73130 	9.49860 	8.76595 	7.44410 	6.67130 	10.32970 	9.35660 	7.26690 	7.29685 	10.13620 	9.58820 	7.87750 	6.54430 	9.19170 	8.65020 	7.38395 	7.03800 	4.80685 
8.43155 	9.29045 	9.47845 	8.76650 	7.98920 	6.84700 	9.34720 	8.77545 	7.50985 	6.68300 	9.45120 	8.73285 	7.42110 	6.63480 	10.37010 	9.39960 	7.28255 	7.26490 	10.18965 	9.64515 	7.89130 	6.52255 	9.18425 	8.63705 	7.34870 	7.01500 	4.80495 
8.34635 	9.17360 	9.33540 	8.66595 	7.93125 	6.81070 	9.23565 	8.70520 	7.45960 	6.63535 	9.40725 	8.70435 	7.41215 	6.61300 	10.40680 	9.44285 	7.30625 	7.23200 	10.23945 	9.70195 	7.91200 	6.50905 	9.17835 	8.63245 	7.32345 	6.99405 	4.81110 
8.26815 	9.06235 	9.19830 	8.57185 	7.88510 	6.78585 	9.12845 	8.63955 	7.41920 	6.59155 	9.36470 	8.67805 	7.41400 	6.60930 	10.43700 	9.48295 	7.33530 	7.20310 	10.28315 	9.75550 	7.93780 	6.50290 	9.17330 	8.63590 	7.30795 	6.97425 	4.82230 
8.19560 	8.95645 	9.06715 	8.48290 	7.84725 	6.76970 	9.02500 	8.57685 	7.38795 	6.55555 	9.32150 	8.65160 	7.42305 	6.62535 	10.45815 	9.51740 	7.36680 	7.18600 	10.31895 	9.80330 	7.96715 	6.50335 	9.16905 	8.64675 	7.30135 	6.95500 	4.83605 
8.12695 	8.85505 	8.94195 	8.39775 	7.81450 	6.75880 	8.92465 	8.51555 	7.36495 	6.53100 	9.27565 	8.62295 	7.43610 	6.66070 	10.46865 	9.54420 	7.39825 	7.18995 	10.34575 	9.84370 	7.99870 	6.51015 	9.16615 	8.66455 	7.30305 	6.93630 	4.85080 
