id,eventcode,time,type,meaning,group,checkas,ingroup,unusual,need
534,7,1938841,stimulate,high competance face,261,1,1,0,1
535,201,1939349,response,high competance key,261,2,2,0,1
536,7,1941308,stimulate,high competance face,262,1,1,0,1
537,201,1941909,response,high competance key,262,2,2,0,1
538,3,1943541,stimulate,low competance face,263,1,1,0,1
539,201,1944182,response,high competance key,263,2,2,0,1
540,7,1945908,stimulate,high competance face,264,1,1,0,1
541,202,1946470,response,low competance key,264,2,2,0,1
542,5,1950500,stimulate,medium competance face,265,1,1,0,1
543,201,1951079,response,high competance key,265,2,2,0,1
544,5,1952850,stimulate,medium competance face,266,1,1,0,1
545,202,1953591,response,low competance key,266,2,2,0,1
546,3,1955391,stimulate,low competance face,267,1,1,0,1
547,201,1956007,response,high competance key,267,2,2,0,1
548,7,1957616,stimulate,high competance face,268,1,1,0,1
549,201,1958152,response,high competance key,268,2,2,0,1
550,3,1960033,stimulate,low competance face,269,1,1,0,1
551,202,1960568,response,low competance key,269,2,2,0,1
552,203,2133826,blank,other,0,1,0,0,0
553,3,2138571,stimulate,low competance face,270,1,1,0,1
554,201,2139186,response,high competance key,270,2,2,0,1
555,7,2140980,stimulate,high competance face,271,1,1,0,1
556,201,2141571,response,high competance key,271,2,2,0,1
557,3,2143505,stimulate,low competance face,272,1,1,0,1
558,202,2144067,response,low competance key,272,2,2,0,1
559,7,2146080,stimulate,high competance face,273,1,1,0,1
560,201,2146532,response,high competance key,273,2,2,0,1
561,5,2148330,stimulate,medium competance face,274,1,1,0,1
562,201,2148900,response,high competance key,274,2,2,0,1
563,5,2150797,stimulate,medium competance face,275,1,1,0,1
564,201,2151156,response,high competance key,275,2,2,0,1
565,3,2153005,stimulate,low competance face,276,1,1,0,1
566,201,2153669,response,high competance key,276,2,2,0,1
567,5,2155230,stimulate,medium competance face,277,1,1,0,1
568,201,2155845,response,high competance key,277,2,2,0,1
569,7,2157822,stimulate,high competance face,278,1,1,0,1
570,202,2158629,response,low competance key,278,2,2,0,1
571,3,2160164,stimulate,low competance face,279,1,1,0,1
572,202,2160742,response,low competance key,279,2,2,0,1
573,3,2162397,stimulate,low competance face,280,1,1,0,1
574,202,2162998,response,low competance key,280,2,2,0,1
575,7,2164897,stimulate,high competance face,281,1,1,0,1
576,201,2165494,response,high competance key,281,2,2,0,1
577,7,2167439,stimulate,high competance face,282,1,1,0,1
578,201,2167975,response,high competance key,282,2,2,0,1
579,5,2170014,stimulate,medium competance face,283,1,1,0,1
580,202,2170503,response,low competance key,283,2,2,0,1
581,5,2172239,stimulate,medium competance face,284,1,1,0,1
582,201,2172919,response,high competance key,284,2,2,0,1
583,5,2174472,stimulate,medium competance face,285,1,1,0,1
584,201,2175208,response,high competance key,285,2,2,0,1
585,7,2176939,stimulate,high competance face,286,1,1,0,1
586,202,2177720,response,low competance key,286,2,2,0,1
587,5,2179156,stimulate,medium competance face,287,1,1,0,1
588,201,2179816,response,high competance key,287,2,2,0,1
589,7,2181606,stimulate,high competance face,288,1,1,0,1
590,201,2182201,response,high competance key,288,2,2,0,1
591,7,2184048,stimulate,high competance face,289,1,1,0,1
592,202,2184713,response,low competance key,289,2,2,0,1
593,7,2186473,stimulate,high competance face,290,1,1,0,1
594,201,2186937,response,high competance key,290,2,2,0,1
595,5,2188889,stimulate,medium competance face,291,1,1,0,1
596,201,2189290,response,high competance key,291,2,2,0,1
597,3,2191098,stimulate,low competance face,292,1,1,0,1
598,202,2191594,response,low competance key,292,2,2,0,1
599,5,2193340,stimulate,medium competance face,293,1,1,0,1
600,201,2193898,response,high competance key,293,2,2,0,1
601,5,2195648,stimulate,medium competance face,294,1,1,2,1
602,3,2273050,stimulate,low competance face,295,2,1,0,1
603,201,2273670,response,high competance key,295,2,2,0,1
604,3,2275417,stimulate,low competance face,296,1,1,0,1
605,201,2276023,response,high competance key,296,2,2,0,1
606,3,2277942,stimulate,low competance face,297,1,1,0,1
607,202,2278583,response,low competance key,297,2,2,0,1
608,3,2280284,stimulate,low competance face,298,1,1,0,1
609,201,2281111,response,high competance key,298,2,2,0,1
610,3,2282667,stimulate,low competance face,299,1,1,0,1
611,201,2283304,response,high competance key,299,2,2,0,1
612,5,2284934,stimulate,medium competance face,300,1,1,0,1
613,201,2285560,response,high competance key,300,2,2,0,1
614,3,2287492,stimulate,low competance face,301,1,1,0,1
615,202,2288088,response,low competance key,301,2,2,0,1
616,5,2289759,stimulate,medium competance face,302,1,1,0,1
617,201,2290313,response,high competance key,302,2,2,0,1
618,3,2292092,stimulate,low competance face,303,1,1,0,1
619,201,2292873,response,high competance key,303,2,2,0,1
620,7,2294392,stimulate,high competance face,304,1,1,0,1
621,201,2295033,response,high competance key,304,2,2,0,1
622,7,2296709,stimulate,high competance face,305,1,1,0,1
623,202,2297434,response,low competance key,305,2,2,0,1
624,5,2298951,stimulate,medium competance face,306,1,1,0,1
625,201,2299562,response,high competance key,306,2,2,0,1
626,7,2301476,stimulate,high competance face,307,1,1,0,1
627,201,2302106,response,high competance key,307,2,2,0,1
628,7,2303709,stimulate,high competance face,308,1,1,0,1
629,201,2304363,response,high competance key,308,2,2,0,1
630,5,2305934,stimulate,medium competance face,309,1,1,0,1
631,202,2306491,response,low competance key,309,2,2,0,1
632,3,2308209,stimulate,low competance face,310,1,1,0,1
633,201,2308907,response,high competance key,310,2,2,0,1
634,7,2310476,stimulate,high competance face,311,1,1,0,1
635,202,2311340,response,low competance key,311,2,2,0,1
636,3,2313026,stimulate,low competance face,312,1,1,0,1
637,202,2313612,response,low competance key,312,2,2,0,1
638,5,2315626,stimulate,medium competance face,313,1,1,0,1
639,201,2316237,response,high competance key,313,2,2,0,1
640,7,2318151,stimulate,high competance face,314,1,1,0,1
641,202,2318845,response,low competance key,314,2,2,0,1
642,203,2362723,blank,other,0,1,0,0,0
643,3,2367661,stimulate,low competance face,315,1,1,0,1
644,202,2368452,response,low competance key,315,2,2,0,1
645,3,2369961,stimulate,low competance face,316,1,1,0,1
646,201,2370533,response,high competance key,316,2,2,0,1
647,3,2372553,stimulate,low competance face,317,1,1,0,1
648,201,2373317,response,high competance key,317,2,2,0,1
649,5,2375061,stimulate,medium competance face,318,1,1,0,1
650,201,2375765,response,high competance key,318,2,2,0,1
651,7,2377453,stimulate,high competance face,319,1,1,0,1
652,202,2378054,response,low competance key,319,2,2,0,1
653,3,2379678,stimulate,low competance face,320,1,1,0,1
654,201,2380454,response,high competance key,320,2,2,0,1
655,7,2381911,stimulate,high competance face,321,1,1,0,1
656,201,2382550,response,high competance key,321,2,2,0,1
657,7,2384403,stimulate,high competance face,322,1,1,0,1
658,202,2385191,response,low competance key,322,2,2,0,1
659,7,2386811,stimulate,high competance face,323,1,1,0,1
660,201,2387463,response,high competance key,323,2,2,0,1
661,3,2389153,stimulate,low competance face,324,1,1,0,1
662,202,2389879,response,low competance key,324,2,2,0,1
663,201,2389911,response,high competance key,324,1,2,1,0
664,5,2398887,stimulate,medium competance face,325,1,1,0,1
665,201,2399641,response,high competance key,325,2,2,0,1
666,3,2401437,stimulate,low competance face,326,1,1,0,1
667,202,2402169,response,low competance key,326,2,2,0,1
668,7,2403954,stimulate,high competance face,327,1,1,0,1
669,201,2404570,response,high competance key,327,2,2,0,1
670,5,2406370,stimulate,medium competance face,328,1,1,0,1
671,201,2406954,response,high competance key,328,2,2,0,1
672,7,2408945,stimulate,high competance face,329,1,1,0,1
673,201,2409626,response,high competance key,329,2,2,0,1
674,5,2411454,stimulate,medium competance face,330,1,1,0,1
675,201,2412011,response,high competance key,330,2,2,0,1
676,5,2413821,stimulate,medium competance face,331,1,1,0,1
677,202,2414411,response,low competance key,331,2,2,0,1
678,3,2416254,stimulate,low competance face,332,1,1,0,1
679,201,2416907,response,high competance key,332,2,2,0,1
680,3,2418587,stimulate,low competance face,333,1,1,0,1
681,202,2419308,response,low competance key,333,2,2,0,1
682,3,2420912,stimulate,low competance face,334,1,1,0,1
683,202,2421852,response,low competance key,334,2,2,0,1
684,7,2423179,stimulate,high competance face,335,1,1,0,1
685,201,2423773,response,high competance key,335,2,2,0,1
686,5,2425563,stimulate,medium competance face,336,1,1,0,1
687,202,2426285,response,low competance key,336,2,2,0,1
688,7,2428088,stimulate,high competance face,337,1,1,0,1
689,201,2428685,response,high competance key,337,2,2,0,1
690,7,2430529,stimulate,high competance face,338,1,1,0,1
691,201,2431182,response,high competance key,338,2,2,0,1
692,3,2432913,stimulate,low competance face,339,1,1,0,1
693,202,2433422,response,low competance key,339,2,2,0,1
694,5,2435304,stimulate,medium competance face,340,1,1,0,1
695,202,2436078,response,low competance key,340,2,2,0,1
696,5,2437746,stimulate,medium competance face,341,1,1,0,1
697,201,2438239,response,high competance key,341,2,2,0,1
698,5,2440205,stimulate,medium competance face,342,1,1,0,1
699,201,2440815,response,high competance key,342,2,2,0,1
700,3,2442763,stimulate,low competance face,343,1,1,0,1
701,202,2443391,response,low competance key,343,2,2,0,1
702,5,2445130,stimulate,medium competance face,344,1,1,0,1
703,201,2445616,response,high competance key,344,2,2,0,1
704,3,2447696,stimulate,low competance face,345,1,1,0,1
705,201,2448272,response,high competance key,345,2,2,0,1
706,3,2450147,stimulate,low competance face,346,1,1,0,1
707,201,2450672,response,high competance key,346,2,2,0,1
708,7,2452522,stimulate,high competance face,347,1,1,0,1
709,201,2453137,response,high competance key,347,2,2,0,1
710,7,2454963,stimulate,high competance face,348,1,1,0,1
711,202,2455489,response,low competance key,348,2,2,0,1
712,5,2457322,stimulate,medium competance face,349,1,1,0,1
713,201,2457809,response,high competance key,349,2,2,0,1
714,5,2459772,stimulate,medium competance face,350,1,1,0,1
715,201,2460354,response,high competance key,350,2,2,0,1
716,5,2461980,stimulate,medium competance face,351,1,1,0,1
717,201,2462562,response,high competance key,351,2,2,0,1
718,7,2464397,stimulate,high competance face,352,1,1,0,1
719,202,2464962,response,low competance key,352,2,2,0,1
720,7,2466880,stimulate,high competance face,353,1,1,0,1
721,201,2467443,response,high competance key,353,2,2,0,1
722,3,2469322,stimulate,low competance face,354,1,1,0,1
723,202,2469923,response,low competance key,354,2,2,0,1
724,3,2471864,stimulate,low competance face,355,1,1,0,1
725,201,2472484,response,high competance key,355,2,2,0,1
726,7,2474322,stimulate,high competance face,356,1,1,0,1
727,202,2474932,response,low competance key,356,2,2,0,1
728,203,2514298,blank,other,0,1,0,0,0
729,3,2519090,stimulate,low competance face,357,1,1,0,1
730,202,2519835,response,low competance key,357,2,2,0,1
731,5,2521507,stimulate,medium competance face,358,1,1,0,1
732,201,2522059,response,high competance key,358,2,2,0,1
733,7,2523840,stimulate,high competance face,359,1,1,0,1
734,201,2524315,response,high competance key,359,2,2,0,1
735,3,2526290,stimulate,low competance face,360,1,1,0,1
736,201,2526988,response,high competance key,360,2,2,0,1
737,3,2528590,stimulate,low competance face,361,1,1,0,1
738,202,2529036,response,low competance key,361,2,2,0,1
739,5,2531090,stimulate,medium competance face,362,1,1,0,1
740,201,2531404,response,high competance key,362,2,2,0,1
741,5,2533499,stimulate,medium competance face,363,1,1,0,1
742,201,2534221,response,high competance key,363,2,2,0,1
743,5,2536032,stimulate,medium competance face,364,1,1,0,1
744,202,2536717,response,low competance key,364,2,2,0,1
745,5,2538374,stimulate,medium competance face,365,1,1,0,1
746,202,2539181,response,low competance key,365,2,2,0,1
747,7,2540932,stimulate,high competance face,366,1,1,0,1
748,201,2541518,response,high competance key,366,2,2,0,1
749,7,2543174,stimulate,high competance face,367,1,1,0,1
750,201,2543742,response,high competance key,367,2,2,0,1
751,5,2545566,stimulate,medium competance face,368,1,1,0,1
752,202,2546366,response,low competance key,368,2,2,0,1
753,5,2547999,stimulate,medium competance face,369,1,1,0,1
754,201,2548639,response,high competance key,369,2,2,0,1
755,3,2550474,stimulate,low competance face,370,1,1,0,1
756,202,2551231,response,low competance key,370,2,2,0,1
757,7,2552724,stimulate,high competance face,371,1,1,0,1
758,201,2553472,response,high competance key,371,2,2,0,1
759,3,2555116,stimulate,low competance face,372,1,1,0,1
760,202,2555648,response,low competance key,372,2,2,0,1
761,7,2557383,stimulate,high competance face,373,1,1,0,1
762,202,2558016,response,low competance key,373,2,2,0,1
763,5,2559641,stimulate,medium competance face,374,1,1,0,1
764,202,2560609,response,low competance key,374,2,2,0,1
765,5,2562033,stimulate,medium competance face,375,1,1,0,1
766,201,2562737,response,high competance key,375,2,2,0,1
767,5,2564333,stimulate,medium competance face,376,1,1,0,1
768,202,2564961,response,low competance key,376,2,2,0,1
769,5,2566925,stimulate,medium competance face,377,1,1,0,1
770,201,2567458,response,high competance key,377,2,2,0,1
771,7,2569408,stimulate,high competance face,378,1,1,0,1
772,201,2570178,response,high competance key,378,2,2,0,1
773,3,2571942,stimulate,low competance face,379,1,1,0,1
774,202,2572578,response,low competance key,379,2,2,0,1
775,7,2574283,stimulate,high competance face,380,1,1,0,1
776,201,2575219,response,high competance key,380,2,2,0,1
777,3,2576800,stimulate,low competance face,381,1,1,0,1
778,202,2577379,response,low competance key,381,2,2,0,1
779,7,2579158,stimulate,high competance face,382,1,1,0,1
780,201,2579891,response,high competance key,382,2,2,0,1
781,3,2581383,stimulate,low competance face,383,1,1,0,1
782,202,2582068,response,low competance key,383,2,2,0,1
783,7,2583892,stimulate,high competance face,384,1,1,0,1
784,201,2584404,response,high competance key,384,2,2,0,1
785,7,2586359,stimulate,high competance face,385,1,1,0,1
786,202,2587301,response,low competance key,385,2,2,0,1
787,5,2588875,stimulate,medium competance face,386,1,1,0,1
788,201,2589445,response,high competance key,386,2,2,0,1
789,7,2591367,stimulate,high competance face,387,1,1,0,1
790,201,2592085,response,high competance key,387,2,2,0,1
791,3,2593692,stimulate,low competance face,388,1,1,0,1
792,202,2594326,response,low competance key,388,2,2,0,1
793,3,2596126,stimulate,low competance face,389,1,1,0,1
794,201,2596758,response,high competance key,389,2,2,0,1
795,3,2598426,stimulate,low competance face,390,1,1,0,1
796,202,2599062,response,low competance key,390,2,2,0,1
797,3,2600992,stimulate,low competance face,391,1,1,0,1
798,201,2601543,response,high competance key,391,2,2,0,1
799,5,2603351,stimulate,medium competance face,392,1,1,0,1
800,202,2603975,response,low competance key,392,2,2,0,1
801,5,2605776,stimulate,medium competance face,393,1,1,0,1
802,201,2606343,response,high competance key,393,2,2,0,1
803,7,2608076,stimulate,high competance face,394,1,1,0,1
804,202,2608680,response,low competance key,394,2,2,0,1
805,3,2610334,stimulate,low competance face,395,1,1,0,1
806,201,2610872,response,high competance key,395,2,2,0,1
807,7,2612734,stimulate,high competance face,396,1,1,0,1
808,202,2613400,response,low competance key,396,2,2,0,1
809,7,2615176,stimulate,high competance face,397,1,1,0,1
810,201,2615737,response,high competance key,397,2,2,0,1
811,3,2617518,stimulate,low competance face,398,1,1,0,1
812,202,2618089,response,low competance key,398,2,2,0,1
813,5,2619943,stimulate,medium competance face,399,1,1,0,1
814,201,2620569,response,high competance key,399,2,2,0,1
815,3,2622460,stimulate,low competance face,400,1,1,0,1
816,202,2623130,response,low competance key,400,2,2,0,1
817,7,2624760,stimulate,high competance face,401,1,1,0,1
818,201,2625386,response,high competance key,401,2,2,0,1
819,203,2675634,blank,other,0,1,0,0,0
820,5,2680636,stimulate,medium competance face,402,1,1,0,1
821,203,2681506,blank,other,0,2,0,0,0
822,201,2682051,response,high competance key,402,2,2,0,1
823,7,2690311,stimulate,high competance face,403,1,1,0,1
824,201,2690756,response,high competance key,403,2,2,0,1
825,3,2692662,stimulate,low competance face,404,1,1,0,1
826,201,2693284,response,high competance key,404,2,2,0,1
827,7,2694887,stimulate,high competance face,405,1,1,0,1
828,201,2695396,response,high competance key,405,2,2,0,1
829,3,2697370,stimulate,low competance face,406,1,1,0,1
830,202,2697893,response,low competance key,406,2,2,0,1
831,7,2699720,stimulate,high competance face,407,1,1,0,1
832,201,2700277,response,high competance key,407,2,2,0,1
833,3,2702028,stimulate,low competance face,408,1,1,0,1
834,201,2702534,response,high competance key,408,2,2,0,1
835,7,2704562,stimulate,high competance face,409,1,1,0,1
836,201,2705142,response,high competance key,409,2,2,0,1
837,7,2706937,stimulate,high competance face,410,1,1,0,1
838,202,2707350,response,low competance key,410,2,2,0,1
839,5,2709170,stimulate,medium competance face,411,1,1,0,1
840,201,2709639,response,high competance key,411,2,2,0,1
841,3,2711379,stimulate,low competance face,412,1,1,0,1
842,202,2711959,response,low competance key,412,2,2,0,1
843,7,2713679,stimulate,high competance face,413,1,1,0,1
844,201,2714199,response,high competance key,413,2,2,0,1
845,7,2716262,stimulate,high competance face,414,1,1,0,1
846,201,2716824,response,high competance key,414,2,2,0,1
847,3,2718537,stimulate,low competance face,415,1,1,0,1
848,202,2719112,response,low competance key,415,2,2,0,1
849,3,2720854,stimulate,low competance face,416,1,1,0,1
850,202,2721368,response,low competance key,416,2,2,0,1
851,5,2723237,stimulate,medium competance face,417,1,1,0,1
852,202,2723769,response,low competance key,417,2,2,0,1
853,7,2725812,stimulate,high competance face,418,1,1,0,1
854,201,2726377,response,high competance key,418,2,2,0,1
855,3,2728221,stimulate,low competance face,419,1,1,0,1
856,201,2728777,response,high competance key,419,2,2,0,1
857,3,2730779,stimulate,low competance face,420,1,1,0,1
858,202,2731370,response,low competance key,420,2,2,0,1
859,5,2733321,stimulate,medium competance face,421,1,1,0,1
860,201,2733915,response,high competance key,421,2,2,0,1
861,5,2735621,stimulate,medium competance face,422,1,1,0,1
862,202,2736315,response,low competance key,422,2,2,0,1
863,5,2738021,stimulate,medium competance face,423,1,1,0,1
864,202,2738635,response,low competance key,423,2,2,0,1
865,3,2740355,stimulate,low competance face,424,1,1,0,1
866,202,2741083,response,low competance key,424,2,2,0,1
867,7,2742905,stimulate,high competance face,425,1,1,0,1
868,202,2743676,response,low competance key,425,2,2,0,1
869,5,2745321,stimulate,medium competance face,426,1,1,0,1
870,201,2745964,response,high competance key,426,2,2,0,1
871,3,2747763,stimulate,low competance face,427,1,1,0,1
872,201,2748508,response,high competance key,427,2,2,0,1
873,5,2750338,stimulate,medium competance face,428,1,1,0,1
874,201,2750973,response,high competance key,428,2,2,0,1
875,7,2752913,stimulate,high competance face,429,1,1,0,1
876,202,2753309,response,low competance key,429,2,2,0,1
877,7,2755405,stimulate,high competance face,430,1,1,0,1
878,201,2755965,response,high competance key,430,2,2,0,1
879,5,2757755,stimulate,medium competance face,431,1,1,0,1
880,202,2758350,response,low competance key,431,2,2,0,1
881,5,2760230,stimulate,medium competance face,432,1,1,0,1
882,201,2760814,response,high competance key,432,2,2,0,1
883,3,2762505,stimulate,low competance face,433,1,1,0,1
884,201,2763038,response,high competance key,433,2,2,0,1
885,5,2764847,stimulate,medium competance face,434,1,1,0,1
886,201,2765359,response,high competance key,434,2,2,0,1
887,7,2767414,stimulate,high competance face,435,1,1,0,1
888,201,2767999,response,high competance key,435,2,2,0,1
889,7,2770014,stimulate,high competance face,436,1,1,0,1
890,201,2770624,response,high competance key,436,2,2,0,1
891,5,2772547,stimulate,medium competance face,437,1,1,0,1
892,201,2773200,response,high competance key,437,2,2,0,1
893,7,2775089,stimulate,high competance face,438,1,1,0,1
894,201,2775888,response,high competance key,438,2,2,0,1
895,3,2777647,stimulate,low competance face,439,1,1,0,1
896,202,2778113,response,low competance key,439,2,2,0,1
897,5,2780222,stimulate,medium competance face,440,1,1,0,1
898,202,2780865,response,low competance key,440,2,2,0,1
899,3,2782572,stimulate,low competance face,441,1,1,0,1
900,202,2783105,response,low competance key,441,2,2,0,1
901,3,2784864,stimulate,low competance face,442,1,1,0,1
902,202,2785394,response,low competance key,442,2,2,0,1
903,3,2787272,stimulate,low competance face,443,1,1,0,1
904,202,2787858,response,low competance key,443,2,2,0,1
905,203,2912965,blank,other,0,1,0,0,0
906,7,2917818,stimulate,high competance face,444,1,1,0,1
907,201,2918389,response,high competance key,444,2,2,0,1
908,3,2920384,stimulate,low competance face,445,1,1,0,1
909,202,2920982,response,low competance key,445,2,2,0,1
910,3,2922909,stimulate,low competance face,446,1,1,0,1
911,202,2923334,response,low competance key,446,2,2,0,1
912,5,2925285,stimulate,medium competance face,447,1,1,0,1
913,201,2925846,response,high competance key,447,2,2,0,1
914,5,2927535,stimulate,medium competance face,448,1,1,0,1
915,201,2927959,response,high competance key,448,2,2,0,1
916,7,2929851,stimulate,high competance face,449,1,1,0,1
917,201,2930439,response,high competance key,449,2,2,0,1
918,7,2932335,stimulate,high competance face,450,1,1,0,1
919,201,2932904,response,high competance key,450,2,2,0,1
920,5,2934651,stimulate,medium competance face,451,1,1,0,1
921,202,2935096,response,low competance key,451,2,2,0,1
922,3,2937218,stimulate,low competance face,452,1,1,0,1
923,202,2937704,response,low competance key,452,2,2,0,1
924,5,2939818,stimulate,medium competance face,453,1,1,0,1
925,201,2940345,response,high competance key,453,2,2,0,1
926,3,2942410,stimulate,low competance face,454,1,1,0,1
927,202,2942985,response,low competance key,454,2,2,0,1
928,5,2945002,stimulate,medium competance face,455,1,1,0,1
929,202,2945609,response,low competance key,455,2,2,0,1
930,7,2947260,stimulate,high competance face,456,1,1,0,1
931,201,2947850,response,high competance key,456,2,2,0,1
932,3,2949469,stimulate,low competance face,457,1,1,0,1
933,201,2950026,response,high competance key,457,2,2,0,1
934,5,2951727,stimulate,medium competance face,458,1,1,0,1
935,201,2952362,response,high competance key,458,2,2,0,1
936,7,2953960,stimulate,high competance face,459,1,1,0,1
937,201,2954507,response,high competance key,459,2,2,0,1
938,7,2956444,stimulate,high competance face,460,1,1,0,1
939,201,2957035,response,high competance key,460,2,2,0,1
940,7,2958677,stimulate,high competance face,461,1,1,0,1
941,202,2959179,response,low competance key,461,2,2,0,1
942,5,2961002,stimulate,medium competance face,462,1,1,0,1
943,202,2961676,response,low competance key,462,2,2,0,1
944,3,2963319,stimulate,low competance face,463,1,1,0,1
945,202,2963964,response,low competance key,463,2,2,0,1
946,5,2965669,stimulate,medium competance face,464,1,1,0,1
947,201,2966300,response,high competance key,464,2,2,0,1
948,7,2968202,stimulate,high competance face,465,1,1,0,1
949,201,2968781,response,high competance key,465,2,2,0,1
950,5,2970627,stimulate,medium competance face,466,1,1,0,1
951,201,2971149,response,high competance key,466,2,2,0,1
952,3,2973161,stimulate,low competance face,467,1,1,0,1
953,202,2973726,response,low competance key,467,2,2,0,1
954,3,2975386,stimulate,low competance face,468,1,1,0,1
955,202,2976062,response,low competance key,468,2,2,0,1
956,5,2977828,stimulate,medium competance face,469,1,1,0,1
957,201,2978398,response,high competance key,469,2,2,0,1
958,7,2980061,stimulate,high competance face,470,1,1,0,1
959,201,2980558,response,high competance key,470,2,2,0,1
960,3,2982603,stimulate,low competance face,471,1,1,0,1
961,202,2983263,response,low competance key,471,2,2,0,1
962,7,2985203,stimulate,high competance face,472,1,1,0,1
963,201,2985759,response,high competance key,472,2,2,0,1
964,5,2987520,stimulate,medium competance face,473,1,1,0,1
965,201,2988064,response,high competance key,473,2,2,0,1
966,3,2989953,stimulate,low competance face,474,1,1,0,1
967,202,2990432,response,low competance key,474,2,2,0,1
968,7,2992195,stimulate,high competance face,475,1,1,0,1
969,201,2992688,response,high competance key,475,2,2,0,1
970,5,2994553,stimulate,medium competance face,476,1,1,0,1
971,201,2995073,response,high competance key,476,2,2,0,1
972,5,2996953,stimulate,medium competance face,477,1,1,0,1
973,202,2997473,response,low competance key,477,2,2,0,1
974,7,2999428,stimulate,high competance face,478,1,1,0,1
975,201,2999889,response,high competance key,478,2,2,0,1
976,7,3001645,stimulate,high competance face,479,1,1,0,1
977,201,3002290,response,high competance key,479,2,2,0,1
978,3,3003995,stimulate,low competance face,480,1,1,0,1
979,201,3004626,response,high competance key,480,2,2,0,1
980,3,3006353,stimulate,low competance face,481,1,1,0,1
981,202,3006802,response,low competance key,481,2,2,0,1
982,3,3008845,stimulate,low competance face,482,1,1,0,1
983,201,3009411,response,high competance key,482,2,2,0,1
984,7,3011079,stimulate,high competance face,483,1,1,0,1
985,201,3011747,response,high competance key,483,2,2,0,1
986,5,3013404,stimulate,medium competance face,484,1,1,0,1
987,201,3013987,response,high competance key,484,2,2,0,1
988,3,3015712,stimulate,low competance face,485,1,1,0,1
989,202,3016212,response,low competance key,485,2,2,0,1
990,5,3018095,stimulate,medium competance face,486,1,1,0,1
991,201,3018532,response,high competance key,486,2,2,0,1
992,7,3020546,stimulate,high competance face,487,1,1,0,1
993,201,3021093,response,high competance key,487,2,2,0,1
994,3,3022829,stimulate,low competance face,488,1,1,0,1
995,202,3023317,response,low competance key,488,2,2,0,1
