id,eventcode,col3,col4,col5,time
849,201,0,0,0.0000,1830658
850,7,0,0,0.0000,1832597
851,202,0,0,0.0000,1832979
852,3,0,0,0.0000,1834881
853,202,0,0,0.0000,1835571
854,5,0,0,0.0000,1837364
855,201,0,0,0.0000,1837923
856,5,0,0,0.0000,1839581
857,201,0,0,0.0000,1840084
858,3,0,0,0.0000,1842156
859,202,0,0,0.0000,1842836
860,3,0,0,0.0000,1844431
861,201,0,0,0.0000,1845108
862,7,0,0,0.0000,1846881
863,201,0,0,0.0000,1847541
864,5,0,0,0.0000,1849206
865,201,0,0,0.0000,1849845
866,3,0,0,0.0000,1851756
867,202,0,0,0.0000,1852293
868,3,0,0,0.0000,1853998
869,202,0,0,0.0000,1854550
870,5,0,0,0.0000,1856473
871,202,0,0,0.0000,1856934
872,5,0,0,0.0000,1859048
873,202,0,0,0.0000,1859591
874,7,0,0,0.0000,1861273
875,202,0,0,0.0000,1861831
876,3,0,0,0.0000,1863706
877,202,0,0,0.0000,1864311
878,5,0,0,0.0000,1866306
879,202,0,0,0.0000,1866936
880,3,0,0,0.0000,1868631
881,202,0,0,0.0000,1869320
882,7,0,0,0.0000,1871040
883,201,0,0,0.0000,1871640
884,3,0,0,0.0000,1873632
885,202,0,0,0.0000,1874201
886,7,0,0,0.0000,1875857
887,201,0,0,0.0000,1876457
888,5,0,0,0.0000,1878457
889,201,0,0,0.0000,1879049
890,3,0,0,0.0000,1880932
891,201,0,0,0.0000,1881402
892,5,0,0,0.0000,1883440
893,202,0,0,0.0000,1883786
894,7,0,0,0.0000,1885890
895,201,0,0,0.0000,1886266
896,7,0,0,0.0000,1888132
897,201,0,0,0.0000,1888619
898,7,0,0,0.0000,1890415
899,201,0,0,0.0000,1890891
900,7,0,0,0.0000,1892832
901,201,0,0,0.0000,1893307
902,5,0,0,0.0000,1895249
903,201,0,0,0.0000,1895612
904,5,0,0,0.0000,1897541
905,202,0,0,0.0000,1897932
906,5,0,0,0.0000,1900132
907,201,0,0,0.0000,1900477
908,7,0,0,0.0000,1902374
909,201,0,0,0.0000,1902749
910,7,0,0,0.0000,1904699
911,201,0,0,0.0000,1905085
912,5,0,0,0.0000,1906907
913,201,0,0,0.0000,1907262
914,3,0,0,0.0000,1909241
915,201,0,0,0.0000,1909694
916,7,0,0,0.0000,1911641
917,201,0,0,0.0000,1911998
918,203,0,0,0.0000,1987593
919,7,0,0,0.0000,1992376
920,201,0,0,0.0000,1992842
921,7,0,0,0.0000,1994793
922,201,0,0,0.0000,1995195
923,5,0,0,0.0000,1997002
924,201,0,0,0.0000,1997467
925,3,0,0,0.0000,1999393
926,202,0,0,0.0000,1999659
927,5,0,0,0.0000,2001993
928,202,0,0,0.0000,2002412
929,3,0,0,0.0000,2004518
930,201,0,0,0.0000,2004988
931,3,0,0,0.0000,2006927
932,202,0,0,0.0000,2007340
933,7,0,0,0.0000,2009510
934,201,0,0,0.0000,2010205
935,5,0,0,0.0000,2011802
936,201,0,0,0.0000,2012269
937,7,0,0,0.0000,2014402
938,201,0,0,0.0000,2014877
939,3,0,0,0.0000,2016827
940,201,0,0,0.0000,2017246
941,3,0,0,0.0000,2019336
942,201,0,0,0.0000,2019758
943,3,0,0,0.0000,2021894
944,202,0,0,0.0000,2022207
945,5,0,0,0.0000,2024127
946,201,0,0,0.0000,2024671
947,5,0,0,0.0000,2026602
948,201,0,0,0.0000,2027071
949,7,0,0,0.0000,2029086
950,202,0,0,0.0000,2029632
951,7,0,0,0.0000,2031578
952,201,0,0,0.0000,2032064
953,3,0,0,0.0000,2033861
954,201,0,0,0.0000,2034256
955,3,0,0,0.0000,2036453
956,201,0,0,0.0000,2037009
957,3,0,0,0.0000,2038878
958,202,0,0,0.0000,2039425
959,7,0,0,0.0000,2041411
960,201,0,0,0.0000,2041985
961,7,0,0,0.0000,2043886
962,201,0,0,0.0000,2044418
963,5,0,0,0.0000,2046486
964,202,0,0,0.0000,2047186
965,7,0,0,0.0000,2049053
966,202,0,0,0.0000,2049571
967,7,0,0,0.0000,2051320
968,201,0,0,0.0000,2051779
969,5,0,0,0.0000,2053570
970,201,0,0,0.0000,2053971
971,5,0,0,0.0000,2055920
972,201,0,0,0.0000,2056276
973,5,0,0,0.0000,2058428
974,201,0,0,0.0000,2058820
975,5,0,0,0.0000,2061012
976,201,0,0,0.0000,2061348
977,3,0,0,0.0000,2063578
978,201,0,0,0.0000,2063973
979,7,0,0,0.0000,2065845
980,202,0,0,0.0000,2066229
981,7,0,0,0.0000,2068162
982,201,0,0,0.0000,2068501
983,7,0,0,0.0000,2070420
984,201,0,0,0.0000,2070774
985,3,0,0,0.0000,2072662
986,201,0,0,0.0000,2072950
987,3,0,0,0.0000,2075179
988,202,0,0,0.0000,2075734
989,7,0,0,0.0000,2077454
990,202,0,0,0.0000,2077943
991,5,0,0,0.0000,2079995
992,201,0,0,0.0000,2080311
993,5,0,0,0.0000,2082296
994,202,0,0,0.0000,2082631
995,5,0,0,0.0000,2084704
996,202,0,0,0.0000,2085048
997,7,0,0,0.0000,2087254
998,202,0,0,0.0000,2087608
999,5,0,0,0.0000,2089762
1000,202,0,0,0.0000,2090121
1001,3,0,0,0.0000,2092154
1002,202,0,0,0.0000,2092489
1003,3,0,0,0.0000,2094646
1004,202,0,0,0.0000,2095033
1005,5,0,0,0.0000,2097063
1006,202,0,0,0.0000,2097546
1007,3,0,0,0.0000,2099388
1008,202,0,0,0.0000,2099786
1009,203,0,0,0.0000,2188375
1010,5,0,0,0.0000,2193049
1011,201,0,0,0.0000,2193624
1012,3,0,0,0.0000,2195365
1013,201,0,0,0.0000,2195752
1014,3,0,0,0.0000,2197699
1015,201,0,0,0.0000,2198248
1016,5,0,0,0.0000,2199965
1017,201,0,0,0.0000,2200425
1018,7,0,0,0.0000,2202357
1019,201,0,0,0.0000,2202729
1020,7,0,0,0.0000,2204891
1021,201,0,0,0.0000,2205257
1022,5,0,0,0.0000,2207316
1023,201,0,0,0.0000,2207690
1024,7,0,0,0.0000,2209549
1025,201,0,0,0.0000,2209898
1026,5,0,0,0.0000,2211824
1027,202,0,0,0.0000,2212491
1028,7,0,0,0.0000,2214191
1029,201,0,0,0.0000,2215019
1030,3,0,0,0.0000,2216566
1031,202,0,0,0.0000,2217147
1032,3,0,0,0.0000,2218883
1033,201,0,0,0.0000,2219420
1034,5,0,0,0.0000,2221449
1035,202,0,0,0.0000,2222156
1036,7,0,0,0.0000,2223699
1037,202,0,0,0.0000,2224188
1038,5,0,0,0.0000,2226233
1039,201,0,0,0.0000,2227085
1040,3,0,0,0.0000,2228750
1041,202,0,0,0.0000,2229405
1042,5,0,0,0.0000,2231058
1043,202,0,0,0.0000,2231629
1044,7,0,0,0.0000,2233591
1045,201,0,0,0.0000,2234238
1046,7,0,0,0.0000,2236116
1047,201,0,0,0.0000,2236590
1048,3,0,0,0.0000,2238541
1049,201,0,0,0.0000,2238894
1050,3,0,0,0.0000,2241000
1051,201,0,0,0.0000,2241391
1052,7,0,0,0.0000,2243467
1053,201,0,0,0.0000,2243983
1054,5,0,0,0.0000,2245900
1055,201,0,0,0.0000,2246464
1056,3,0,0,0.0000,2248175
1057,201,0,0,0.0000,2248704
1058,3,0,0,0.0000,2250567
1059,202,0,0,0.0000,2250960
1060,3,0,0,0.0000,2253008
1061,202,0,0,0.0000,2253505
1062,5,0,0,0.0000,2255434
1063,202,0,0,0.0000,2255777
1064,5,0,0,0.0000,2257992
1065,201,0,0,0.0000,2258417
1066,5,0,0,0.0000,2260267
1067,202,0,0,0.0000,2260594
1068,5,0,0,0.0000,2262792
1069,201,0,0,0.0000,2263154
1070,3,0,0,0.0000,2265384
1071,201,0,0,0.0000,2265762
1072,5,0,0,0.0000,2267942
1073,201,0,0,0.0000,2268323
1074,5,0,0,0.0000,2270309
1075,201,0,0,0.0000,2270643
1076,7,0,0,0.0000,2272551
1077,201,0,0,0.0000,2272931
1078,7,0,0,0.0000,2274876
1079,201,0,0,0.0000,2275204
1080,7,0,0,0.0000,2277459
1081,201,0,0,0.0000,2277780
1082,3,0,0,0.0000,2279984
1083,201,0,0,0.0000,2280389
1084,3,0,0,0.0000,2282359
1085,201,0,0,0.0000,2282709
1086,7,0,0,0.0000,2284643
1087,202,0,0,0.0000,2285029
1088,7,0,0,0.0000,2286876
1089,201,0,0,0.0000,2287398
1090,7,0,0,0.0000,2289393
1091,201,0,0,0.0000,2289862
1092,3,0,0,0.0000,2291835
1093,201,0,0,0.0000,2292278
1094,3,0,0,0.0000,2294318
1095,201,0,0,0.0000,2294983
1096,5,0,0,0.0000,2296843
1097,202,0,0,0.0000,2297319
1098,7,0,0,0.0000,2299093
1099,202,0,0,0.0000,2299527
